# Polynomial: y = 5.4366x^0 + 6.2412x^1 + 6.5137x^2 + 1.7453x^3 + 2.8668x^4 + 5.3275x^5 + 3.2039x^6 + 1.3724x^7 + 9.1669x^8 + 7.2027x^9 + 7.1643x^10
x_base,nonce,f(x_base+nonce)
2.44132902,10.9499,1437899351525.48242
2.45609039,43.9270,337549134955572800.00000
2.44333056,44.6343,391509981623180224.00000
2.50454269,21.3201,440892734289085.31250
2.45484955,18.9384,151026378926689.87500
2.47412519,37.8888,84337157215628528.00000
2.43319644,40.4671,154929058984828416.00000
2.46767122,48.1703,810378270397973632.00000
2.47871690,43.4353,304994750514814912.00000
2.48107222,47.5201,714232730591584384.00000
2.43993987,42.7209,258596926810943552.00000
2.41775450,40.3136,148949202218512800.00000
2.47559418,36.4829,59240513108564144.00000
2.45301428,0.7379,1139772.96059
2.46040497,5.9952,15221735346.64932
2.48588397,5.6292,10149733646.77536
2.47058655,43.4962,308510277743155968.00000
2.48518192,45.2482,449456330942126656.00000
2.42497326,18.8147,140579205866367.82812
2.47994756,16.7644,52693542610587.75000
2.49287525,12.5715,4624434742809.04785
2.46087952,35.4106,44673914536260232.00000
2.48756688,42.7502,263025502106394464.00000
2.48860200,48.1474,810063827887833984.00000
2.46167210,7.2006,56809275180.80632
2.46768616,11.8966,2883597507300.95312
2.48932517,45.4319,467420335205117440.00000
2.49170189,33.4357,26414251380551736.00000
2.44542937,47.8861,762746344065812736.00000
2.42466341,45.1627,435924048811574272.00000
2.48732390,2.3275,60773099.95832
2.46634615,10.1479,794984504024.47827
2.48265392,6.3259,22786652131.84463
2.44710576,0.0593,114864.91522
2.42565507,36.9762,66318240775428120.00000
2.48963218,11.6696,2500197800553.20459
2.42102410,4.5012,2122464468.24912
2.47648322,40.6272,162414234148746528.00000
2.50668682,7.0183,49318743266.90250
2.46852091,21.0156,382027006894127.06250
2.49894456,35.6703,48302931462284808.00000
2.44175910,13.8983,10366164236191.45312
2.43839540,46.6872,598792692338762240.00000
2.47239953,6.6104,30840026528.05773
2.49456942,32.1976,18635695119195928.00000
2.44098338,3.4496,435685540.14426
2.48463510,0.8692,1837341.68931
2.45788273,30.3763,10765555270485276.00000
2.47306881,6.5669,29433891022.72377
2.46021737,21.0770,390712806161707.43750
2.48034355,39.3138,119388662068662848.00000
2.47988279,47.1619,664625047384229248.00000
2.44398887,48.8332,918451546020776064.00000
2.45360542,24.5483,1533673072557578.75000
2.45988669,22.7515,774405728370990.87500
2.44594380,44.5091,381455917366831232.00000
2.46180265,12.8119,5303429682063.83008
2.50311427,31.0116,13208318212998482.00000
2.45516452,13.2196,6860029655094.57520
2.46890384,49.9893,1152792377034856704.00000
2.44254463,41.4339,193914390693220864.00000
2.44718194,9.8636,624524210505.62988
2.50480707,39.6377,129694945063980592.00000
2.49705781,4.8009,3569192262.11440
2.50691719,14.4274,14782281181595.87695
2.47603639,18.9236,151475598843855.15625
2.44515858,45.9820,519063168477574656.00000
2.46766625,31.3693,14530380519812974.00000
2.45602059,36.1137,53601804017906560.00000
2.45173246,30.6079,11525500588094486.00000
2.45182317,49.1664,981266072850540800.00000
2.45519113,5.3634,7033655461.63948
2.49329968,15.7659,31250725133327.75781
2.44243076,49.3182,1008620818992176512.00000
2.48901774,32.9748,23206010900785520.00000
2.46265004,42.3262,238114223913305600.00000
2.44835710,47.5443,713019850271558272.00000
2.49038528,24.4416,1494571207349364.50000
2.45451045,43.1351,284163409124959968.00000
2.48519498,17.0571,61391708045431.09375
2.50158710,5.6465,10564000090.82209
2.45964979,49.4219,1032384574123881216.00000
2.44259980,41.4388,194132979161348672.00000
2.46581293,22.3926,672969506117252.50000
2.45165991,8.8108,258648240878.72147
2.47365038,34.6859,36971357623752280.00000
2.44714737,22.3262,650387478543564.00000
2.44453023,41.5375,198620366659646528.00000
2.42655691,21.9152,545978352898661.12500
2.43173320,0.3308,288289.94180
2.47311614,19.6797,213711829311078.50000
2.49587634,2.1402,42051314.35857
2.48585130,42.0679,225934284541654816.00000
2.45788285,18.6673,133219105175972.67188
2.46823625,7.1918,56679508271.69739
2.47054825,36.1416,54192752789155216.00000
2.44882576,27.8868,4891592095057058.00000
2.48649273,26.6385,3259918222211305.50000
2.44690200,44.2736,362864957671235904.00000
2.43227388,13.3873,7515983465090.08887
2.49316510,24.8469,1736094541396586.25000
2.44079876,39.4832,123140885240664384.00000
2.46072821,46.3802,565054964209105664.00000
2.43034179,45.4488,463340544928324672.00000
2.49114532,46.5231,585385861420955392.00000
2.45266381,28.1271,5298360130867079.00000
2.50446848,5.4833,8685097455.29549
2.43836587,34.7256,37015188676322104.00000
2.47463842,30.4499,11064534562510514.00000
2.46028014,18.4541,120568619632844.59375
2.46282194,10.8312,1337676658642.97998
2.47882128,30.9133,12734512954532990.00000
2.44487359,43.4072,300914100727764608.00000
2.45926204,21.0015,378261192355387.56250
2.44152967,8.9148,280800541705.93036
2.46616810,49.3455,1018590277153089536.00000
2.49808597,2.8062,156255219.05485
2.47365811,1.9051,24140657.33712
2.47998240,6.5910,30446152762.68342
2.43484911,16.2514,39325607563479.41406
2.47201035,26.9666,3627052174622126.00000
2.47853401,20.7860,347921222874276.12500
2.47833111,8.2047,153350063945.07745
2.47097221,39.7350,131656505536425312.00000
2.45236465,21.7010,505336735983709.87500
2.47795469,41.3735,192815375996358848.00000
2.43286653,16.7268,50432752829133.62500
2.44526559,19.2339,172354925830760.40625
2.48121589,40.8598,171559097538849472.00000
2.47756095,7.9969,126174989499.62343
2.50200876,16.8990,57117848881171.84375
2.48923371,15.5893,28309514737129.68750
2.44788529,27.2858,4006025160417547.00000
2.45525872,48.0359,787234282602561152.00000
2.51076246,14.6395,16765660362463.99805
2.42980104,46.7999,611576569890455040.00000
2.47450106,23.7597,1150710884017587.00000
2.49828293,0.4165,480141.14966
2.45814185,14.5399,15344360084654.27539
2.44376030,34.9818,39696952790703520.00000
2.45892020,10.5719,1097078642155.99646
2.45289022,32.7436,21519720741126440.00000
2.49969922,30.3695,10880547810342792.00000
2.45830077,37.7277,80721624233086432.00000
2.48754145,1.7077,15934757.24851
2.47093533,46.8724,625810477729554944.00000
2.44555846,22.9291,825820071031136.12500
2.47381967,44.9646,422499536756688320.00000
2.44449333,25.6153,2249009899309116.50000
2.46784098,49.9787,1150237016375775872.00000
2.48797937,38.1416,90062145851197520.00000
2.48335277,42.5254,250038447166097536.00000
2.48729071,20.5950,321724276663869.25000
2.47430624,8.4778,196148967029.07828
2.45843154,8.2739,160497562850.03952
2.47492197,21.4404,457886243519061.68750
2.44822876,7.4614,72932122816.48360
2.48673445,19.8977,237019042356356.93750
2.48661628,3.4446,466030586.95668
2.44762293,6.3494,22493977446.15652
2.47114486,38.8248,105928641386064352.00000
2.47721475,42.1704,230728214767089216.00000
2.50385238,17.1885,66244128699706.72656
2.47276813,46.0335,527586661506927680.00000
2.47410509,48.3233,836203971402590208.00000
2.50240253,19.6504,213710522682440.68750
2.46901979,23.9547,1236235951042407.75000
2.45804039,41.7126,207283239269598720.00000
2.50494158,32.6062,21005062322199368.00000
2.43560119,42.5576,249177835274063552.00000
2.47389239,42.8430,267651741065253184.00000
2.47766635,31.4961,15126746991100586.00000
2.47555321,11.4442,2110939311399.05811
2.48876776,37.9643,86234739690654976.00000
2.48493402,17.6004,80630053069619.04688
2.45537667,18.7083,135654053412231.34375
2.45003805,43.7180,322254982772270016.00000
2.42259578,2.2453,44945017.80632
2.47023603,31.9304,17131956004091058.00000
2.46853670,47.7382,744082364784638464.00000
2.48742010,13.0231,6178753576592.76172
