# Polynomial: y = 6.3821x^0 + 0.2773x^1 + 3.5611x^2 + 0.3614x^3 + 4.2551x^4 + 6.4072x^5 + 8.5200x^6 + 10.0000x^7 + 7.4974x^8 + 0.7953x^9 + 2.7130x^10
x_base,nonce,f(x_base+nonce)
2.46457107,0.9796,915400.57314
2.48014972,0.1081,67162.50375
2.45350823,0.4855,211404.17819
2.49241196,0.6411,380587.75183
2.44689972,0.8272,571204.15665
2.48795658,0.2337,105348.97340
2.44238510,0.1223,61910.29444
2.47865389,0.7024,437348.48265
2.45071855,0.0175,44083.02240
2.51041824,0.5196,279448.23765
2.47429691,0.4181,182739.72370
2.44596131,0.2436,94691.27471
2.49217890,0.7169,474304.53179
2.47042104,0.5354,259645.44783
2.46960205,0.9123,772070.53814
2.45145168,0.4037,162427.42232
2.44981592,0.8241,570906.62913
2.44999711,0.4895,211725.34939
2.46903916,0.0218,47781.14401
2.47509771,0.4890,228471.22547
2.48659940,0.4910,238165.19631
2.49408676,0.1640,85202.31838
2.43407238,0.3780,141507.93584
2.46675933,0.4480,196018.60748
2.45368126,0.9502,820152.86376
2.46606790,0.0314,48917.20578
2.49175543,0.7607,537118.53975
2.49237882,0.6569,398623.27579
2.46021553,0.3269,130541.13665
2.46024347,0.0115,44641.56428
2.48654405,0.8442,669900.20417
2.49760894,0.2322,108224.50982
2.46093169,0.0996,61024.34599
2.47310872,0.1266,69860.48027
2.45673187,0.5455,256819.27156
2.45347800,0.7707,495369.54107
2.49460760,0.1758,88808.51043
2.47861442,0.8458,658151.58709
2.43852226,0.4583,185300.69238
2.48490874,0.3051,131771.61003
2.48613791,0.6012,331948.66774
2.50166685,0.5659,312906.05305
2.44370692,0.3727,143495.91064
2.47305840,0.3347,139554.29777
2.49409947,0.1073,70266.81303
2.46533118,0.4614,203482.51831
2.42964489,0.9666,803147.93459
2.47929373,0.4198,186627.83554
2.46438119,0.3850,159471.02604
2.49395573,0.5208,266803.93932
2.43685629,0.3218,118982.74236
2.45619405,0.2001,84688.87009
2.42317990,0.7459,422371.56619
2.50880631,0.7148,494556.75074
2.45394205,0.0267,46080.41710
2.50622838,0.4449,219498.57172
2.43320776,0.8044,514815.31266
2.44015871,0.7460,443878.84306
2.49653787,0.6346,377937.20264
2.47096312,0.5594,279740.14127
2.46926974,0.5899,305122.92058
2.44227497,0.1228,61994.05492
2.49588907,0.9898,1023943.82486
2.44536912,0.0512,48761.73948
2.44942799,0.0867,56048.10543
2.43190446,0.2219,83980.50192
2.46783100,0.0198,47240.00033
2.45648796,0.8581,640282.39124
2.47648259,0.7861,552830.10522
2.44937548,0.2428,95521.11594
2.44469136,0.1035,58459.78901
2.49931961,0.0631,61425.60900
2.47523821,0.4573,207195.18762
2.43960650,0.9813,859246.73176
2.45421653,0.8216,573990.05757
2.46951090,0.1889,85295.45702
2.50867840,0.4721,240501.35167
2.45084688,0.0641,52031.90819
2.44436477,0.0290,44900.62783
2.48300077,0.3838,168548.00224
2.45538504,0.8174,569079.10179
2.50385568,0.3966,187427.71528
2.47078698,0.3127,129012.70521
2.48816630,0.1078,68968.67777
2.42833850,0.7654,453738.71379
2.45885680,0.9751,890348.97418
2.46797616,0.8212,596093.87391
