# Polynomial: y = 1.4131x^0 + 10.0000x^1 + 8.6534x^2 + 7.8974x^3 + 7.7709x^4 + 2.8556x^5 + 5.1723x^6 + 10.0000x^7 + 6.2049x^8 + 1.8669x^9 + 4.9754x^10
x_base,nonce,f(x_base+nonce)
2.48390959,0.5588,455712.79119
2.46062555,1.8208,12203125.47602
2.42830203,0.2898,157269.45009
2.51293784,1.8872,15927603.99186
2.45323873,1.8252,12120524.30933
2.47709418,1.5744,7136534.49196
2.46799918,0.0013,64401.96482
2.47044239,1.0680,1928638.48119
2.46767897,0.7216,712969.29942
2.44140636,1.0594,1740198.02402
2.46424424,1.8838,14182668.00994
2.46429965,1.7064,9457891.15581
2.43112904,1.2913,3143336.65260
2.43427397,0.9746,1347839.16598
2.46917061,1.4383,5024635.80131
2.46610569,0.2669,165535.96756
2.48078743,0.1630,121369.87612
2.50092018,0.0497,86924.04824
2.46291443,0.9467,1350649.74408
2.47786358,0.8530,1079698.86299
2.44896885,1.1010,1989931.96114
2.48441823,1.3166,3846297.98579
2.50090485,1.5961,7953872.96683
2.44452250,0.5659,411854.23201
2.46785616,0.8866,1155190.12483
2.42745185,0.4793,295620.02549
2.48076491,0.4774,348909.67970
2.42427117,0.6188,456227.03464
2.45001154,1.0579,1774443.83877
2.50233534,1.4991,6325719.50284
2.51259593,1.7569,11876217.13852
2.45708623,0.7945,857561.02410
2.47355309,1.0008,1617885.89335
2.47757235,0.5270,404329.58193
2.48388951,0.7574,831972.94179
2.48792177,0.7350,788037.00571
2.41900541,0.3376,179435.07568
2.50508292,1.0584,2064033.37144
2.45275243,1.5759,6755597.93916
2.50313646,0.5783,513873.89968
2.44886859,1.9969,17612718.83939
2.43362289,0.4051,236451.39597
2.45065686,1.5193,5859442.10005
2.45152213,1.4582,5052742.57144
2.46703772,0.8060,913170.02437
2.45139935,0.4033,249288.81159
2.44183289,1.2717,3071568.69115
2.42376690,0.2519,135742.21321
2.48212933,0.4038,276223.59447
2.49239154,0.3713,256789.00770
2.46235090,0.9840,1496927.74009
2.49014029,1.7709,11649315.23969
2.44575376,0.0369,67691.05524
2.45687469,0.5416,396619.31678
2.46372447,1.2818,3336780.45646
2.48424769,0.3977,272648.80970
2.47427665,0.6520,589556.44515
2.44593509,1.8729,13281607.23555
2.50596803,0.9040,1351993.77895
2.49385444,0.1757,132872.30129
2.48521292,0.7694,865216.79865
2.47640290,1.4727,5567872.87549
2.47530839,0.2649,169670.67632
2.47212164,0.1752,122892.09413
2.42510939,0.4569,272703.88359
2.47864930,0.4074,276331.96188
2.45154318,1.7057,9165464.54454
2.48096697,1.2793,3465818.92446
2.45697657,1.2015,2659377.45155
2.44979065,1.2650,3081624.73851
2.49413688,0.8440,1102481.65504
2.44475424,1.9682,16385557.99035
2.45577271,1.3459,3852704.88659
2.49110952,1.1232,2365595.49657
2.47395878,0.8592,1086841.90028
2.43640517,0.6729,559799.68126
2.47942663,0.4678,336893.57313
