# Polynomial: y = 0.0889x^0 + 8.2306x^1 + 6.6447x^2 + 2.7366x^3 + 7.4941x^4 + 0.2310x^5 + 1.4497x^6 + 7.7928x^7 + 10.0000x^8 + 1.6015x^9 + 7.4512x^10
x_base,nonce,f(x_base+nonce)
2.48585737,1.6311,11958414.74438
2.41852160,2.6240,87427804.82860
2.47896487,2.2662,48093379.32116
2.48997014,1.1692,3790096.26566
2.41757799,1.8318,16298070.41021
2.46804767,1.4686,7722579.24806
2.42997917,1.0867,2577264.19126
2.43033422,2.6022,85738419.86458
2.46427241,2.1061,33269911.04962
2.46319931,0.9808,2104953.85666
2.51675253,2.2107,46358621.01670
2.45751784,0.6242,719861.40820
2.45882257,2.0763,30836308.26579
2.42058868,0.8029,1110227.19049
2.46239888,0.0742,112373.71808
2.45442534,1.4375,6908319.67400
2.49939796,1.9042,23107296.84128
2.45398886,1.8142,17018054.87510
2.46890578,0.6105,714684.00808
2.45968029,2.3444,54292867.83560
2.46233883,1.1186,3072366.86231
2.45448738,1.1376,3166511.35104
2.47088418,0.7449,1084891.19034
2.47033891,0.8391,1431407.05379
2.44135061,1.2889,4569882.45162
2.50586344,0.0918,140751.28929
2.45054703,1.3092,4933926.23830
2.45522956,1.9231,21840443.39643
2.46813977,1.2121,4007659.34869
2.48132226,1.9214,23062307.91578
2.45694607,2.0048,26277876.22268
2.49156506,1.5131,9127685.32233
2.48061414,1.5196,9029134.92144
2.48058838,2.8115,140691146.42760
2.46120507,0.4103,365540.32480
2.46534737,1.6195,11077553.74137
2.45807090,0.6194,710377.11424
2.49524819,2.1370,37963770.23909
2.51332940,2.4724,78206623.45307
2.48800698,0.0424,109807.48145
2.48083642,2.1285,36160306.95512
2.45833132,2.6935,107980390.62010
2.47713962,0.2864,253510.13866
2.49457599,2.0255,29847315.84773
2.47887655,2.1055,34283845.52888
2.44494678,2.1079,32039133.52202
2.46317930,1.3116,5129342.08844
2.45284673,1.8523,18516730.14547
2.49956465,1.4290,7569295.30726
2.44111726,0.8739,1454896.69508
2.48868125,2.4583,72428384.50100
2.47845025,0.1911,182372.23160
2.49952328,2.1091,36105434.30932
2.49658017,0.9824,2321522.45252
2.50699701,0.1274,160800.64138
2.45562892,2.2414,43510114.22828
2.42517776,1.4981,7470526.72675
2.47633104,2.0092,27684049.53557
2.48001811,1.5995,10937159.91402
2.44766077,2.9647,175580019.80239
2.49022571,2.2307,45733741.75756
2.46172397,2.2888,48629663.18857
2.46645574,0.3521,305972.03035
2.43174404,0.7659,1027287.62881
2.43110278,0.6602,741688.40587
2.45390264,1.7307,14024012.08869
2.46360578,0.3014,254795.28803
2.49970116,2.4189,68443534.93785
2.45835539,1.4968,8084153.15096
2.45971731,2.1706,37808714.29655
