# Polynomial: y = 3.2856x^0 + 7.4504x^1 + 0.4985x^2 + 3.6836x^3 + 4.2692x^4 + 6.0648x^5 + 0.6929x^6 + 1.9126x^7 + 10.0000x^8 + 5.0127x^9 + 4.9936x^10
x_base,nonce,f(x_base+nonce)
2.47399451,9.4786,326386259607.36658
2.45835931,7.5568,56812565523.94538
2.46923044,2.4250,50905293.25003
2.48418874,2.1682,31149638.78314
2.46084587,7.1461,37675308465.34203
2.50351382,2.2446,37942953.85425
2.49192696,7.6337,63312232433.54971
2.45528480,8.4293,129311557642.67484
2.43454163,5.5150,5832355230.41746
2.48704245,5.1138,3752849955.31833
2.49153957,3.0524,171048985.14596
2.45891766,6.6502,22290901627.70023
2.48536865,1.9884,21328345.02982
2.47281994,1.5143,7025992.08845
2.49807649,7.1759,40351070381.07164
2.45804500,5.7179,7687983645.05848
2.46458859,9.0095,217849957727.16910
2.50315843,5.2311,4452677778.97135
2.44272019,9.4015,298251732907.94690
2.45860738,3.9669,722722392.38522
2.46165095,1.4263,5515506.29105
2.48332951,5.2038,4193081487.55515
2.42157260,3.8091,534769105.98769
2.43335669,9.7698,400790985168.27759
2.46070364,3.7897,551560040.75094
2.49616217,1.9683,20903306.80301
2.43709097,1.3664,4467129.42549
2.44996290,2.0286,21550328.95056
2.45830775,4.8119,2424854051.43865
2.45913763,7.5706,57634409620.13336
2.44078708,3.4867,328466093.59115
2.48924791,2.3795,48391633.30691
2.48837459,8.6172,157739827537.25507
2.45728436,5.2678,4401039149.93450
2.47962607,8.9431,208393135704.88702
2.47493878,0.0141,80809.31424
2.46031205,9.7175,392626255711.54779
2.47716199,8.7288,172420044526.12689
2.45344982,5.2856,4479863644.61420
2.45735322,6.6944,23341141188.48949
2.49648888,2.7232,95135412.76550
2.47388165,1.4526,6063570.73450
2.49430797,8.6525,163627628455.05014
2.48656904,4.6512,2024571913.80668
2.47434954,7.9237,82294888864.43245
2.47363979,0.8889,1375288.58535
2.47868870,2.0170,22360391.69815
2.47036029,4.9310,2890108687.09794
2.48388049,7.2020,40843757251.96375
2.43608889,9.5057,323477622672.00458
2.47338041,0.9801,1773727.95231
2.49118184,4.8402,2632734834.20501
2.47202294,0.3021,222735.13487
2.46474480,6.3652,16401666234.96658
2.51434550,0.4365,398473.70451
2.45173216,9.3470,287108098581.37115
2.47168460,7.8484,76398196463.64256
2.49076197,4.3730,1379166883.26212
2.42967616,8.2709,109256290974.75154
2.45628375,1.9539,18572807.61339
2.46915244,9.2421,266725000822.77231
2.42872937,1.5791,7384929.41374
2.45219954,4.0975,871665338.19973
2.46481694,2.1873,31132022.84497
2.48270891,4.5312,1705139976.24386
2.50852441,7.8259,77453321845.15335
2.42029298,0.0137,65647.81069
2.42937254,3.9038,627291521.19418
2.43779448,9.1374,237602162875.17053
2.47984955,9.3210,287618378377.85870
2.48424057,3.8748,652810386.41605
2.49466908,3.7603,555512187.44671
2.48614586,7.0993,36851545127.81024
2.45543951,4.1603,961641284.89831
2.46093239,3.4354,311994173.53076
2.50614880,3.9429,749055963.96245
2.44685039,9.5172,329495623858.89514
2.46759657,9.8790,449949149833.40759
2.45432403,9.0155,217050317869.60562
2.46000805,8.5420,143783190570.45309
2.44388215,3.0667,161281537.18495
2.42986180,5.8868,9093812262.65147
2.47624959,2.4401,53181879.85515
2.49445497,7.2724,44341431820.26123
2.49222560,7.2819,44668306644.64584
2.48911511,2.9131,132917659.74604
2.49496351,7.7959,74288056793.11526
2.45876269,4.0090,770602440.59392
2.43778794,4.4920,1514872301.42213
2.49171511,8.7859,183638534708.11221
2.46480939,4.6323,1914226426.61437
2.47581973,1.8561,15623546.70612
2.49641491,0.4283,366388.03722
2.44490926,4.9115,2722309573.49660
2.48158846,7.6740,65186811070.89380
2.49531631,3.6301,452726627.84315
2.44296803,7.8241,72608636722.27853
2.47663108,0.5259,469507.28373
2.51208382,7.7621,73107230960.84531
2.45003427,8.7015,164314989050.37662
2.43258822,5.9384,9695717775.66754
2.44427928,3.1379,182899074.16226
2.51279411,6.4016,18014591941.87377
2.47717255,1.6344,9444264.65178
2.48279108,4.9342,2950603717.43983
2.48067606,7.8028,73762966131.76727
2.42187397,7.8738,74631784763.18234
2.47415383,8.7643,177428367054.33423
2.48935554,0.4698,409196.22933
2.48753403,7.7457,70279555758.63669
2.47390885,9.2875,278246143529.77332
2.49261007,9.7117,401166153820.52118
2.49103599,7.0723,36021360942.21465
2.48861835,3.7193,515977986.34331
2.50097611,8.3051,120381655343.26607
2.46039675,2.2688,36503279.22625
2.48078601,8.7799,180930316595.28384
2.46689725,1.2248,3356086.04782
2.44704591,1.8509,14480234.34195
2.43939976,8.4876,134380139590.36050
2.45936680,5.8548,9066995457.53496
2.51705967,0.5747,619441.61612
2.45359947,1.3560,4536434.68254
2.45413893,7.7835,70578924308.44470
2.44936331,9.2500,264057784222.02487
2.47351746,5.1712,3971203381.28421
2.45002580,7.6205,59990993301.34191
2.44432281,4.8581,2532406834.92261
2.48199225,8.5084,142289337091.80728
2.45300914,4.9523,2905285336.46382
2.45130687,0.2303,162029.23659
2.48032058,5.1972,4141857153.38310
2.45616390,0.8555,1189461.25290
2.45773331,5.8033,8512545647.00608
2.44073375,2.0844,23817514.47735
2.48840161,8.2054,108574587659.00101
2.44900324,1.8029,13051101.23726
2.44342026,5.1406,3672040296.07432
2.46896746,3.4009,298590317.68780
2.44566787,7.7652,68777056999.48805
2.44681639,7.4614,51099041420.81445
2.48299467,5.0486,3430149448.49133
2.49070956,2.4100,51562880.13474
2.45802422,1.1013,2366430.13481
2.49839519,9.4539,326305373217.01257
2.48447399,7.5108,55708553088.30124
2.47690104,7.3267,46015811828.50109
2.41866778,9.3010,268627536721.89792
2.47535889,7.1277,37525164193.30515
2.47278292,3.6188,428873856.51050
2.42500874,1.5843,7411191.37469
2.48974011,3.6773,483707199.36898
2.50041855,9.8560,453505789503.83551
2.44166701,5.0022,3057290915.31713
2.50753845,8.5514,151310930980.19485
2.49359782,9.8654,454443955225.22748
2.45789136,7.1344,37112050333.79768
2.45212335,8.3944,124910439323.51901
2.45139680,7.4846,52531185428.22336
2.44838300,6.7749,25203566810.52954
2.48172655,1.6218,9267779.96036
2.49850313,4.2480,1164872591.90075
2.47415381,9.9862,492723016187.15887
2.46761466,1.3005,4084188.50240
2.43735148,3.3286,250828968.93308
2.45306469,6.4797,18383820086.73370
2.43352315,3.0703,159364749.98119
2.43862052,9.7077,382690062126.36200
2.47752076,8.1363,100810822527.07486
2.46382777,9.7917,418148282260.60150
2.42719478,9.0222,213256190172.66217
2.46625012,0.9753,1716123.34995
2.49860388,0.1392,138879.70424
2.44502932,7.8454,74257102290.73550
2.43206209,0.9222,1343375.97650
2.44112560,3.7430,496967157.42519
2.47119730,5.9798,10647590267.98780
2.45551160,0.0476,85161.71735
2.44535801,0.7596,871215.20312
2.47725087,2.8533,116716285.51961
2.46285374,0.5682,513419.82471
2.46001313,4.1252,919060673.24131
2.46852731,0.8954,1380704.20177
2.45302437,5.8722,9186388577.78766
2.47531572,6.8848,29143188197.74899
2.42784512,3.5914,381630325.74103
2.49292730,2.9546,144179490.25589
2.46694713,5.9224,9907088619.29774
2.50071057,1.9640,20914551.66331
2.44745816,9.4817,320107298137.98328
2.44541706,5.8378,8740209254.92310
2.49069618,1.8578,16210380.12450
2.42376936,0.7769,860207.21714
2.46676484,4.5923,1815913753.10550
2.48005952,2.3262,42694063.76915
2.45851037,2.6666,79642189.86755
2.48830779,8.6980,169452662407.31161
2.51015519,0.8885,1522671.34364
2.51388501,6.1803,14079634810.67516
2.47927469,0.7352,896097.34143
2.50729270,9.7402,415442039568.77063
2.45624772,0.1429,120977.96031
2.49862261,6.5263,20340972412.66153
2.50715968,7.8028,75661015914.83432
2.47951888,9.8306,436958913474.82642
2.46233411,8.7039,166469479264.36697
2.46571112,4.6375,1930432547.15350
2.44638415,2.9060,121452720.21855
2.46495819,8.5709,148217365024.51413
2.46160093,3.1265,184798807.14305
2.43522090,4.9889,2978574611.12714
2.48081760,7.0284,34059898839.82465
2.42946462,7.9290,79251667700.47443
2.48583027,7.1733,39744110341.33589
2.44327846,5.5683,6295733944.91779
2.46861097,0.5846,550052.24874
2.45664831,1.3837,4900242.65452
2.49697785,6.8760,29540602219.21010
2.49068669,1.4214,5853323.90056
2.48109557,9.7646,414838921014.31744
2.42938603,7.8134,70930188808.88461
2.48034263,4.3487,1312290881.31502
2.48843939,1.9284,18845384.72397
2.47705099,5.2395,4353491566.62518
2.43130093,2.5082,55662557.30727
2.46430122,6.9244,30033046806.28522
2.42334077,4.4869,1473495378.75495
2.47871741,9.3015,282680739304.55249
2.46952534,3.6053,417484033.17600
2.48452407,1.7361,12154080.48458
2.48709474,8.3242,120957544781.76723
2.50202685,0.6390,719580.43250
2.47299724,1.6182,9003104.19076
2.48599616,5.4111,5464825058.68390
2.46620066,8.2494,110781930759.47272
2.44497346,6.0811,11616436701.67803
2.47308081,1.2157,3330778.20692
2.49169013,9.6448,379635075628.53674
2.47898183,2.3291,42851261.80267
2.47911912,7.6415,63003688667.99837
2.46295872,2.6116,72329472.51216
2.44658861,7.8193,72526292673.67950
2.42644531,5.1214,3503548033.53625
2.47731472,3.1100,184545563.11456
2.46294871,1.0793,2260131.00539
2.47834519,2.1648,30555557.96832
2.48358154,8.1549,103149574827.38121
2.47562065,9.3744,299700361705.51440
2.44438713,8.6470,155758513637.59610
2.43463135,8.6162,150217734912.75528
2.44790596,4.5762,1729608533.42803
2.46762705,9.8418,436715839405.45105
2.46379056,4.5166,1626890553.65594
2.46242106,0.4394,340212.95476
2.48149928,9.9761,491645503474.36438
2.49753083,8.6949,170372147488.91559
2.47997348,4.9028,2819628139.45273
2.49303794,8.5193,145123513627.52759
2.47265719,0.0174,81117.40426
2.46161966,8.0472,91377882502.90747
2.46520079,7.3511,46607592100.53601
2.48091018,0.7618,973738.25527
2.46500826,9.6480,372426282728.78699
2.47268692,2.1700,30526372.43059
2.45208500,4.0023,755143877.89942
2.48713926,9.2271,267398866495.50000
2.50036997,2.2641,39228744.97236
2.48585072,0.9453,1667292.29247
2.44814860,9.1186,235892526217.36371
2.43574823,5.2463,4165923023.36370
2.45465940,9.6671,375098297297.78894
2.47370186,5.2425,4351556115.50937
2.47161076,2.7107,88714618.69334
2.46169021,8.0480,91452704549.21834
2.47619116,5.0101,3232781003.73202
2.49193479,8.2945,118236244067.79411
2.48099905,3.3153,264010015.32829
2.46745684,6.9141,29808381248.25378
2.49354875,1.1131,2685001.47753
2.45217644,1.4388,5556866.63924
2.49284770,1.8516,16065253.57695
2.42926145,5.6911,7188922482.21438
2.47815692,7.0738,35600694877.70863
2.46416291,7.5217,55192824552.13326
2.45132516,5.5660,6340292086.83615
2.47900752,3.0560,168382684.20518
2.48057365,0.9284,1567317.60435
2.45925751,6.5232,19416979498.40373
2.43673724,9.0736,224754699630.54898
2.43249637,2.6005,66776456.09013
2.49761701,0.5110,478581.85914
2.48075516,5.8727,9497654565.48623
2.45942316,0.0264,79843.44838
2.42786097,8.7452,167478682002.90979
2.46736253,1.7867,13115171.70244
2.46562623,2.2975,39121650.00001
2.43149444,1.0749,2050811.75710
