# Polynomial: y = 10.0000x^0 + 5.9397x^1 + 0.8282x^2 + 6.3649x^3 + 0.3230x^4 + 9.7524x^5 + 10.0000x^6 + 7.3507x^7 + 10.0000x^8 + 4.9154x^9 + 0.5205x^10
x_base,nonce,f(x_base+nonce)
2.47266470,2.8309,32874254.88288
2.51056311,3.0436,49867275.99256
2.47012615,3.8922,171253100.64919
2.42093494,3.3213,67407331.71355
2.49284981,0.2174,92487.27373
2.45784179,1.8874,5532460.63501
2.45827354,2.4269,15713975.44557
2.43041654,1.1572,1026000.05323
2.47239206,1.4217,2102069.00805
2.50558011,2.7274,29137611.64108
2.46982625,2.3740,14562684.40853
2.47278331,0.8830,574350.97912
2.44809199,0.4248,151478.43169
2.46780431,1.1826,1193631.73237
2.43393572,3.5588,99307353.97443
2.49342459,3.4849,97158344.49432
2.47889930,1.3373,1760503.06217
2.49488719,0.8780,600193.06775
2.46478473,3.3656,77390643.65368
2.46217019,1.0547,862665.89929
2.43342457,0.9992,698835.61932
2.42580760,1.0126,709116.75200
2.47067546,1.6335,3338751.45425
2.45987706,2.4873,17593757.64234
2.49226348,3.9296,186446546.27214
2.42500139,0.7008,311442.84747
2.48382579,0.2968,114849.36595
2.47588804,1.0975,991082.86644
2.49728920,3.0735,51233214.91942
2.44377397,1.6894,3552886.62954
2.42228872,1.6074,2840751.59045
2.49511190,0.9978,812890.64572
2.46477554,0.5078,202540.64648
2.49558706,1.0158,851039.17465
2.46218513,2.8668,34321780.37035
2.48852638,2.2714,12456095.13272
2.50689295,0.3634,150317.85045
2.49779250,3.2433,67285913.32628
2.45661921,1.3085,1564440.72266
2.48465609,3.7588,144197192.56955
2.46232311,0.2637,97127.54788
2.47907527,2.3931,15343547.58990
2.46633519,2.5613,20332799.72519
2.46683876,0.6807,330544.95450
2.47655692,2.3647,14493706.47514
2.44305439,3.1115,49899042.91153
2.46077841,0.3607,129951.25628
2.48052348,1.4685,2377500.24518
2.45681889,3.3569,75407279.07780
2.43699105,1.3391,1604819.61677
2.49906797,3.5969,115991449.05875
2.48403770,3.6194,117291005.06745
2.49845748,2.7494,29891874.68482
2.46645724,3.8647,163750715.49335
2.46441205,1.5242,2595621.43756
2.49338874,1.6838,3901488.98749
2.48569009,3.8501,164846842.40863
2.44979185,2.8040,30197593.44609
2.51048365,1.4478,2426992.36885
2.46717905,0.9426,659514.97979
2.45934085,1.0378,821484.80481
2.43391539,0.4554,159000.01026
2.46116023,1.5075,2483547.35825
2.45096322,0.2941,103006.62323
2.48367495,3.4945,97136250.60560
2.47158242,1.1428,1094687.46339
2.44374644,3.4386,83878588.41558
2.49543321,2.9714,43214580.99249
2.44319154,2.0484,7425142.34896
2.48210273,0.2018,85178.58519
2.46076428,1.6969,3743237.41829
2.47511392,0.5707,249380.30291
2.44500202,1.5149,2435736.16282
2.47282245,3.2698,67448560.85820
2.48184056,2.4273,16418085.03664
2.46322861,0.5065,200891.14226
2.50443073,3.2238,65932443.00483
2.47968942,1.0274,842024.68056
2.46421890,3.2896,68649622.81407
2.47532383,0.9663,714893.11035
2.49112541,0.9970,803260.79139
2.47278808,1.0003,773669.38705
2.48053572,0.8012,473602.13262
2.45600699,1.4250,2040836.84612
2.45792330,1.6222,3170002.74087
2.44467602,1.1531,1051602.61856
2.47226412,0.8836,574470.68975
2.50550094,0.7649,459666.99046
2.46492939,1.4849,2381771.28480
2.49221662,3.6402,122457236.19215
2.45755648,1.9094,5782631.57292
2.44751157,1.5270,2515957.12381
2.50730121,3.5058,102417026.32941
2.46487315,2.6473,23617211.23263
2.49555959,1.0593,947212.12257
2.45198271,0.6386,282588.01648
2.43732707,3.9861,186861365.91997
2.48646539,3.3067,73024126.31561
2.50273442,3.8330,164833631.95989
2.48934694,1.9367,6515579.89832
2.45438592,0.6871,325123.09064
2.50042511,0.9059,653746.16458
2.46093914,2.4790,17364390.08257
2.44393402,2.5645,19646524.79502
2.44420744,2.0498,7460742.31312
2.47658284,1.3011,1610754.75003
2.44605717,2.4550,16177509.40189
2.47042705,2.1503,9557119.07218
2.47554243,0.3904,148393.00718
2.50544338,3.5708,112621716.72093
2.49148133,2.4396,17087340.56079
2.47780518,2.2322,11336529.04137
2.41809509,1.1262,922985.22457
2.43828746,0.7497,368908.17460
2.44927292,1.7055,3720298.09136
2.51184721,3.8252,165145409.13455
2.43238130,0.4971,178826.72360
2.46108194,3.3107,70616679.55267
2.45886808,2.3404,13407203.75376
2.45875878,1.4348,2099541.65707
2.46665148,1.4087,2014870.40152
2.46396450,2.7115,26379583.03638
2.47935383,2.8004,31568312.38774
2.47980005,1.7806,4645387.63432
2.46638335,0.3859,142492.57681
