# Polynomial: y = 4.8468x^0 + 0.6065x^1 + 5.4758x^2 + 10.0000x^3 + 1.0441x^4 + 2.0936x^5 + 9.0862x^6 + 0.4294x^7 + 9.2559x^8 + 5.0801x^9 + 9.1267x^10
x_base,nonce,f(x_base+nonce)
2.43556866,6.9715,53036210093.54250
2.46808033,0.7376,1343367.87844
2.48633165,3.1431,330275608.31211
2.44814050,6.9784,54135653192.78294
2.47940308,1.3843,8239198.69256
2.46934784,2.8730,197262057.69513
2.49292872,3.1364,330216120.27545
2.43863061,2.3032,61109735.27594
2.47642934,1.6896,17193437.01378
2.42707833,7.9197,136477890068.01105
2.42822325,9.7399,683660322655.70239
2.43561212,1.3503,6757396.77879
2.49290712,1.6999,18305002.34953
2.48588224,8.8697,343932095371.07312
2.44497279,2.0030,32635643.34023
2.42118566,6.1967,22240404786.83688
2.43596290,1.6917,15706691.02867
2.51304945,7.1620,70086465113.82983
2.42991141,7.6935,109885681161.19839
2.45874097,2.6479,126557046.48311
2.45507103,8.7964,313848017517.27045
2.44637181,8.8778,334593374358.49255
2.45675515,7.2353,71318807597.81567
2.49005861,4.3625,2299272602.10883
2.46475864,0.3440,375787.26512
2.49470753,6.5733,36847560049.80112
2.42724382,2.2865,57649218.23261
2.46883345,9.0148,384480181344.49445
2.44885360,2.2281,53383637.38465
2.43569158,8.7415,293855004977.28143
2.46828512,7.6336,107587530610.81871
2.44906190,3.4653,537317457.07754
2.46898413,0.7133,1251491.18746
2.44997542,3.2065,346244064.16256
2.49424349,5.7200,13824820852.06426
2.49081995,7.7504,123264032502.98138
2.51070090,4.3413,2297423457.53862
2.45974880,7.8243,128479748055.13760
2.46922587,1.0122,2989153.59601
2.44925929,9.8813,780024101007.48486
2.45612488,9.1092,412546439456.02380
2.42304142,9.2694,459898849927.70514
2.48085217,0.8819,2134965.53086
2.43167596,7.4634,87614072997.41791
2.46094205,7.0872,61478433191.62624
2.47521375,9.9493,841184040361.51746
2.51335676,5.8270,16077962450.24540
2.47693310,2.7918,172088081.33582
2.46127786,4.5749,2986301987.97077
2.43206454,0.1832,189730.41276
2.46033333,4.0565,1399644320.90501
2.45627773,0.5043,623392.07526
2.49079218,2.7719,170156769.95479
2.46302648,0.2732,292397.88755
2.49510910,0.4357,565594.86522
2.48775218,7.5486,100855078011.85651
2.45762975,5.2911,7756950744.23344
2.44792914,6.6708,38943765133.46349
2.45194876,7.5711,99535606531.26089
2.44594175,0.2803,282334.40155
2.46372061,1.9404,29617341.35615
2.48785243,9.8325,773627086966.99707
2.49048411,3.6748,809546495.25107
2.49644125,3.4456,562636175.21534
2.47922167,9.0280,392402216410.08142
2.48273241,2.6692,138035535.60032
2.44437145,3.2654,379764201.74833
2.44504162,8.6479,272571581259.71237
2.46311728,2.2271,54887526.47055
2.43925905,1.7744,19214971.91082
2.48364799,7.9489,148138894900.99957
2.46987635,2.6878,139556318.56850
2.47179387,7.1173,64145919489.93255
2.46586432,3.1223,307184204.19795
2.49327230,0.5924,929108.06889
2.46638254,1.6920,16887378.20146
2.51457605,0.7609,1654738.23095
2.48828930,8.7630,313797645092.26074
2.48041121,0.4702,603474.17099
2.45136955,6.0627,19722592779.32380
2.42719985,8.6770,275332902137.84045
2.45219656,2.3864,74512412.58619
2.46067132,2.5173,98482941.24842
2.44715055,6.8558,47491153593.05424
2.47195768,6.4958,33000596042.24916
2.46022932,4.7022,3560581528.74350
2.43811052,4.6115,3043161373.29859
2.46375327,6.6452,38531592719.89131
2.46179165,9.6149,634265049819.50684
2.47102500,4.0540,1417119755.21879
2.47936074,8.1276,174658106680.31744
2.44856237,0.1368,170006.90719
2.46667697,0.2516,274532.23625
2.45314343,9.9623,835097006847.49292
2.49489853,6.5475,35828279584.01885
2.48162138,0.7022,1257349.25883
2.49243131,7.9969,156344647350.21265
2.44659037,8.5059,240156995646.66797
2.49678818,1.6917,18121452.52613
2.49048575,8.1596,181841373393.70569
2.45374699,1.5682,12189948.91995
2.48656297,0.6516,1093498.71041
2.43482804,3.3048,399793469.40818
2.42682248,6.4872,31091034358.60025
2.49080339,6.8294,48372273534.46881
2.44017589,7.5494,96284132230.20976
2.42991312,1.8196,20875347.21203
2.49897150,2.5236,107504199.78525
2.47690692,2.4464,88358963.19615
2.44677873,3.5984,666717172.79488
2.46794756,0.1771,211407.52281
2.45569264,4.1638,1633334550.13235
2.51041058,2.2829,67941742.52108
2.46953426,2.2974,64359863.33831
2.46575154,2.9310,217947243.15265
2.50391874,9.7456,730518227565.59119
2.50091352,1.0079,3225536.31978
2.49458723,6.0898,21398060437.10326
2.43524095,4.6039,2998761628.72882
2.49378613,4.0536,1465827734.96476
2.47996170,4.7626,3974829576.50428
2.44130694,0.0062,100910.97344
2.42665061,1.6959,15517590.78861
2.48905056,8.7074,298925480690.39819
2.46857699,4.0804,1469349775.19461
2.49046099,4.3541,2272883414.04114
2.43894846,6.6039,35845966209.08668
2.48803867,8.1112,173399162970.45941
2.45961533,3.2579,384870436.12335
2.46508320,4.8298,4268219462.01768
2.48214024,2.9614,237277679.96800
2.43793337,0.4692,523130.00352
2.50344700,5.9467,18302994467.14048
2.45192991,1.6794,15843607.40541
2.42739996,1.7980,19745086.26393
2.46868155,0.3150,344800.10609
2.43202827,5.4382,9049015870.86010
2.44521851,1.7882,20114666.71043
2.44016066,7.5552,96839123199.67828
2.48681142,0.1633,215308.00459
2.47482635,6.4824,32618237931.34039
2.47763597,6.0469,19964247493.85707
2.42348463,2.0036,31165007.53466
2.47483261,3.9440,1205108921.72831
2.49614071,3.2864,430248956.89020
2.49651689,4.4561,2653562389.82462
2.49090482,5.2898,8079787094.01893
2.44552637,8.8890,337646381324.53650
2.46357823,9.5118,583302493267.87964
2.46660176,7.4068,85727459766.26541
2.43552409,9.8532,754103190692.97266
2.41973404,6.5449,32886768197.69153
2.42810627,2.4489,80528071.54351
2.45435387,7.8669,133170930389.01086
2.46613042,3.3201,432962654.48478
2.45936232,3.4493,532233168.55725
2.50239875,9.2478,482987093447.46094
2.45975345,6.7091,41120133837.46575
2.48463237,4.2003,1800066123.08510
2.49615870,7.1962,71340980859.16362
2.45165956,9.5173,580201573074.10254
2.50936783,1.4554,10599614.23326
2.47692694,6.2647,25617079254.43924
2.48593370,1.7347,19528316.30044
2.48189407,2.6459,131806407.49107
2.45905007,3.6657,758530986.31858
2.46676842,8.4774,238350110180.85992
2.44615971,6.2321,23834271630.74431
2.46450716,9.9501,834537792601.77185
2.47583832,5.9558,17909494818.32869
2.49597262,5.0228,5756603808.69476
2.46546847,8.1697,179327095156.41409
2.50417146,4.9276,5130270003.78267
2.44969597,6.6673,38870402653.48269
2.49342068,7.2866,78010332637.09138
2.47242195,1.3144,6773237.50706
2.49983963,0.9662,2863317.96472
2.44611208,1.0241,2896961.26211
2.44402630,5.1183,6095309230.57681
2.45353636,5.6138,11561384537.33654
2.48242612,6.9317,53432352685.95089
2.45896383,8.2332,189105467027.79059
2.49965982,0.0409,143907.76228
2.50267510,5.5259,11022726901.40405
2.44950477,7.9618,145170113206.42004
2.44581082,6.2912,25483265388.20652
2.45173660,9.1904,440604420080.83698
2.46329901,1.1982,4880516.49439
2.48489616,9.1322,431274474968.51141
2.48977560,5.8275,15642413796.96896
2.46435068,0.3887,436716.82662
2.51138450,2.8219,193993338.06652
2.51708507,3.7639,972608738.06461
2.44245019,2.7025,136207009.66347
2.44191880,9.2622,464485052975.46179
2.50663121,1.9518,33395204.71022
2.46973678,1.7243,18357566.89070
2.45202856,0.6505,979287.05190
2.47371206,6.4879,32776981419.23024
2.48228731,6.8693,50012896361.09210
2.47257486,8.4314,229794255659.83286
2.48362196,1.3753,8140314.75240
2.45941735,0.3900,431402.36744
2.44235785,8.6549,273627268269.75531
2.47117442,7.2994,77265626381.62105
2.43977183,7.0553,58170261652.32563
2.44795494,5.0166,5358687384.70665
2.50650902,8.6031,276668550275.20172
2.51423575,3.7178,900323929.58802
2.46488347,0.4330,507336.87559
2.46910982,9.0922,411125066315.16962
2.46044854,3.2632,388958394.37066
2.45789240,5.5374,10578349581.53787
2.46483207,0.1955,223379.20015
2.46020291,7.4886,92452878532.70117
2.46247824,7.6709,110964631076.14803
2.46202003,7.4731,91198258563.63879
2.48050371,9.1440,434015792565.56995
2.50640847,2.8904,217969874.74206
2.45132405,9.0085,376630143434.61377
2.48942457,5.6686,12915393333.62333
2.46096130,8.6863,286128525548.76910
2.49141907,7.7603,124524668654.05956
2.45347460,5.2798,7605111020.63379
2.49282625,2.3766,79307378.55738
2.49110003,9.9144,828469634886.58167
2.45774439,6.8405,47253326826.63509
2.50664470,8.1867,189313040045.41840
2.45254639,6.1532,21931766093.87206
2.46568201,6.3055,26488928802.18800
2.46452533,1.5055,10737608.20371
2.50300999,6.6159,38951427418.96915
2.46636692,8.2731,197582614568.48935
2.46886220,6.5536,35052429369.41401
2.46248124,9.4143,537276176003.97925
2.45211783,0.8065,1574095.34222
2.46598159,2.1988,52036295.46634
2.47262277,4.2922,2024302147.97946
2.45321778,4.8173,4129250171.79172
2.47582724,3.8313,1013316919.33411
2.45984894,3.0657,274915891.68317
2.48760258,0.1505,206161.88622
2.45197685,4.3868,2253968157.50706
2.47059181,3.0735,284137797.09452
2.45839223,3.5773,656467553.96416
2.46080537,3.0243,255730558.08850
2.44890185,4.9251,4748999316.60316
2.47910597,0.4215,511939.92910
2.49652647,9.9218,837027484158.39526
2.48984053,7.8056,129900074462.68948
2.43642386,2.4845,87939759.16840
2.50944968,9.4631,581934160297.72241
2.45118194,6.7768,43827804998.93437
2.49673644,3.9150,1192017100.44068
2.47435584,6.9560,54353467984.70776
2.48711843,3.0810,296500968.30686
2.47328891,2.1514,47812163.81224
2.47849366,1.2485,5799929.83526
2.48669517,5.7427,14079586508.44649
2.45936938,3.6891,788020327.87838
2.45786044,8.0528,159531101466.43723
2.45547535,1.7395,18397779.61934
2.44925117,7.0981,61427915422.89627
2.44915827,2.6009,113427993.16387
2.43206592,9.4597,544053474310.98132
2.45167688,1.8239,22162304.71962
2.50516351,3.3780,510013339.23791
2.47874518,5.0914,6157979508.09984
2.48277353,7.6504,110942374811.98431
2.45870047,9.9518,831796535270.58154
2.43999211,6.4303,29611068383.13978
2.50341068,4.0656,1514359659.06558
2.44342197,7.4948,91481332539.96510
2.43823080,7.2360,70027627037.48982
2.42665548,2.5349,95338190.51335
2.48787399,1.3638,7992449.62235
2.46192946,5.6395,12054633204.92204
2.48204897,2.3003,66431921.93011
2.44011738,6.0772,19797297222.21354
2.50510127,2.0581,41931723.95859
2.44790746,7.9756,146868847935.22586
2.46923900,4.8428,4368579475.51529
2.49135065,2.9928,255292611.83974
2.50225920,1.1864,5244511.02981
2.47598079,7.9708,150158413679.22592
2.46248958,7.2987,76532105549.19147
2.43930713,0.4368,471841.59960
2.46714853,6.1206,21481266919.24850
2.47203594,1.1015,3852507.01347
2.45370230,0.8529,1813486.66107
2.43672057,1.6833,15424767.21948
2.48629077,9.5579,617496282354.56982
2.42328640,9.3599,496636933437.42267
2.43118006,3.4715,526943351.32277
2.48741238,0.8013,1720645.99859
2.47749107,5.7941,14811511978.41562
2.46693002,9.7073,687079593900.45862
2.46370373,7.9272,142369552382.33969
2.45066370,6.3346,26913646494.65059
2.49525521,2.1406,48956436.42125
2.43987096,1.2259,4936214.57100
2.50602275,1.1925,5382638.90640
2.48435152,3.0101,260053663.41206
2.47150532,3.8177,985247528.30893
2.46136142,0.2187,239736.69533
2.46364003,6.9061,50984548933.75247
2.42203943,3.4328,486313685.66895
2.45463511,2.2021,51162514.71410
2.48821199,9.7364,715881979740.62488
2.44497949,0.5103,612730.99833
2.51167155,9.8769,817295470697.47034
2.47829836,2.3281,69784853.41654
2.47981895,9.9646,854682502758.41711
2.51138994,2.0845,44971325.37777
2.46181660,0.6943,1155476.41182
2.46191821,0.6620,1046475.67114
2.46455214,1.6705,15983684.42103
2.44652884,8.6227,266836902174.94977
2.47885002,3.8723,1085347222.49319
2.44265873,3.9728,1198868347.20451
2.43711490,6.3324,26439048677.09517
2.43950002,9.7608,701850365142.33472
2.46808360,6.1207,21506947897.89630
2.51513804,8.9850,390007904038.24298
2.42342587,3.3652,434732694.64424
2.49245349,9.7005,697659307342.25903
2.47186535,7.6342,108030397667.92429
2.48007801,6.7245,42737451380.22598
2.43085814,4.4254,2311572736.94379
2.44857905,4.4051,2302991586.36182
2.46556626,8.5527,254878062438.97461
2.46495077,1.3861,7979849.09589
2.45912793,3.0727,278007976.76266
2.50106435,7.8271,134059057683.02664
2.47036616,2.7883,168880494.61494
2.47513482,8.7331,302066724403.59314
2.41855471,0.2286,213022.75140
2.42849624,7.6395,104057118603.50232
2.45498518,9.2398,460816060910.44720
2.48042228,3.8009,973124319.39921
2.44330806,0.7412,1259974.00492
2.43646335,2.5199,94362543.17453
2.46216989,2.6805,135614580.64635
2.50073161,5.0788,6233979937.37662
2.47713935,0.1881,227350.71731
2.48520721,2.1752,51559621.16048
2.45863151,0.0816,143730.68544
2.47112657,3.5946,689413642.78846
2.42966877,6.8798,47822332919.12634
2.43585319,5.4181,8865391808.67726
2.51183358,3.2941,447716531.75540
2.47874212,2.1572,48965438.48412
2.46574727,2.1592,47838364.72879
2.49079515,6.8851,51317848590.02561
2.49550436,9.2023,462000018454.57550
2.45837074,6.3732,28353892014.50978
2.46197915,3.0831,284636550.48731
2.50662787,8.5940,274454083129.33514
2.50992820,8.3907,229094488991.65616
2.47969230,5.5667,11267457403.74415
2.44226805,2.1453,44179239.41149
2.44928555,6.2994,25822920356.93331
2.45773695,7.9478,144373348560.38412
2.46606063,1.9561,30827149.00114
2.43627691,6.4004,28516876966.46894
2.42401936,7.6538,105069560920.00424
2.47794168,6.6520,39421394319.42135
2.46296266,2.2445,56899911.11864
2.46429012,9.8066,743291055097.89197
2.44199084,4.5867,2955026860.84287
2.48548155,8.5887,268025608006.29501
2.46634874,0.0866,150735.68275
2.47456023,5.6027,11703050525.23769
2.50815201,4.1921,1841246542.50981
2.45614401,4.5522,2871517187.28880
2.46898885,8.8814,342372028195.32416
2.46515911,7.7003,114502576050.10606
2.42714057,1.5649,11333198.59635
2.45367781,8.6307,270487844509.42441
2.45480081,9.2342,458555372444.36896
2.47705500,0.6659,1109740.79478
2.44837217,6.0946,20396403952.59681
2.47323787,4.7856,4064089052.93024
2.46171861,6.2211,23958701363.83246
2.48680761,6.1591,22967839993.36827
2.46282093,7.0660,60254931920.23713
2.45663843,4.0088,1294359292.67532
2.47586477,9.7655,725697230305.24609
2.44218109,3.9954,1240323445.20637
2.51109373,0.0953,183673.96689
2.48095572,9.7757,734761572121.63135
2.43503085,2.0341,34188730.04156
2.44896223,2.4344,81564656.82749
2.49925486,4.4563,2664669982.07844
2.47752066,5.3075,8124276008.43841
2.49032223,8.0370,162060820092.83105
2.42092952,1.9503,27521136.81767
2.47897982,9.7430,714350733471.88428
2.47106196,2.3486,71698552.94611
2.46314614,8.0170,154990171295.43234
2.45173789,6.0830,20202357230.97933
2.46468252,4.2034,1755731574.35474
2.45788572,5.5982,11402647193.56489
2.46424199,7.6211,105850883982.75896
2.49075727,1.4659,10389868.09932
2.49229076,9.6174,651709152587.44165
2.43673504,4.4705,2487200111.06139
2.45902718,5.8637,15744317366.52715
2.45242548,2.4256,80693490.20425
2.49676142,4.6996,3730996979.38018
2.47888531,5.8866,16564532849.15044
2.48671129,7.3504,82650317684.26344
2.46866238,1.8147,22560358.31763
2.46268842,5.1852,6813421228.79821
2.43266164,6.4883,31331900697.50032
2.44431488,4.0151,1282498833.79294
2.46992559,5.4511,9644371368.19773
2.48078019,7.5095,96351549363.83215
2.45065314,1.5543,11696222.39510
2.47711246,8.6771,287906472516.50104
2.46495222,0.2485,269901.22431
