# Polynomial: y = 9.7257x^0 + 2.7769x^1 + 2.9313x^2 + 8.8641x^3 + 1.5574x^4 + 5.4452x^5 + 9.7313x^6 + 2.6618x^7 + 5.8985x^8 + 4.5625x^9 + 9.1602x^10
x_base,nonce,f(x_base+nonce)
2.49167299,1.5781,13360417.52981
2.49834841,2.6398,132188499.10103
2.42147830,0.3701,341371.30503
2.47990857,0.4931,626795.06533
2.41844209,2.9851,217231540.02936
2.45985295,1.9258,27821094.93734
2.46463431,1.0695,3361378.39348
2.45603944,3.6061,676532222.39532
2.46391304,2.0352,35757748.76417
2.45123119,0.2875,284020.34248
2.45607782,1.2041,4732102.57499
2.46880483,0.8153,1645189.76951
2.46432761,0.1672,193569.60085
2.47430265,2.3810,75667739.76903
2.49720252,1.6680,16769461.50375
2.47896260,1.5075,10909461.47352
2.47181524,2.0331,36213611.78668
2.47516462,0.8273,1736826.32037
2.44075482,1.7222,16680910.38712
2.45889295,1.0966,3564856.64819
2.48820530,2.5853,116679160.81893
2.45984456,3.9686,1208686131.26505
2.43991756,3.9802,1193282711.58547
2.47494609,1.5483,11936647.41619
2.46081384,3.1071,291997353.26339
2.49378053,2.5757,115770088.96365
2.49859026,1.1761,4918579.19621
2.44086777,2.2721,56456484.41158
2.43960100,2.9369,206739494.91427
2.46922686,0.9877,2710194.29976
2.45969489,2.9462,218166725.33225
2.42280721,2.9550,207235622.71584
2.46817105,1.8439,23561876.98208
2.46536692,1.0539,3225987.00149
2.43830222,0.7345,1176982.13293
2.50257791,2.7400,161196942.27596
2.47346581,3.7300,849684643.13873
2.42862171,0.7909,1356445.70950
2.45574485,3.2036,342948224.63621
2.42688053,0.2875,260652.56526
2.47811072,3.2221,368205660.63063
2.46192502,2.4207,79966784.77002
2.43451779,0.7477,1211322.84229
2.45840328,1.7155,17116246.72127
2.50634155,1.2151,5565227.92437
2.48638183,1.2117,5233126.26050
2.47178805,3.8842,1080450467.05735
2.45131125,0.9007,2007551.12096
2.46312493,0.3687,391851.99628
2.48693350,1.7337,19091774.70293
2.46998450,2.2892,62147279.49764
2.48721807,1.8182,23207380.62242
2.44731728,0.1934,200148.98843
2.42461300,2.4423,77468460.60527
2.42585964,1.0534,2885724.73365
2.43791104,0.2119,206858.09705
2.46035295,0.5403,685494.76118
2.47456315,0.7893,1549234.08022
2.42949461,0.0459,107857.81257
2.42598434,2.9802,218282025.30846
2.49310928,0.5038,677265.38093
2.45911896,2.9999,240271301.68801
2.46289021,0.0794,139126.31648
2.46434848,0.0102,107506.80834
2.46793707,0.8528,1832573.20126
2.45130486,2.3660,70034903.03299
2.48523756,3.2980,424744564.60412
2.50764983,0.6796,1230044.13361
2.47048350,1.7839,20643866.16122
2.44825100,2.0529,35917273.30818
2.44702112,2.4046,75104673.01766
2.44674867,2.7605,150798509.29525
2.46786034,2.3715,73256570.28074
2.46509586,0.6963,1136558.58997
2.49681272,1.2574,6063167.37127
2.46559788,0.1256,166946.14937
2.48106565,0.8829,2078320.24398
2.46764245,3.1213,303070198.04114
2.46640205,1.8706,24934112.07252
2.47877713,3.1193,307996858.04790
2.45268394,3.7823,893359863.37649
2.51560139,0.0489,151193.57434
2.45716008,3.3994,481049722.69116
2.46095989,3.1814,332917798.57946
2.46724308,0.7200,1230018.84691
2.44244153,2.3024,60328261.80829
2.46004149,0.0782,137023.01940
2.42498560,2.1505,42192906.60427
2.44455013,3.2650,374207974.36776
2.48384599,0.4806,609557.05861
2.49014938,1.2600,5999320.51755
2.49389208,0.6102,951800.63555
2.44080764,2.8266,168886792.20694
2.48996504,3.1332,321900886.27321
2.42472710,1.3861,7018782.80888
2.48754426,0.5721,827662.47306
2.48811931,1.1494,4453671.54700
2.48217193,2.1387,46494039.29018
2.49577537,0.1516,205041.48055
2.46279654,1.7344,18076677.12075
2.48927066,2.6882,142507483.90326
2.43729965,1.4947,9534449.60991
2.50593881,2.9874,255603533.87617
2.50651397,2.1944,55051629.93670
2.50799508,3.1927,368514807.76156
2.44380644,2.4496,81722844.23961
2.48102506,0.6802,1135962.92386
2.47070086,3.1690,331371660.27345
2.50366083,2.4516,92486144.59686
2.50981213,2.3474,75961277.52717
2.47087240,2.8948,202667555.91032
2.42720339,2.6148,109732347.44875
2.49596537,2.1162,45639561.23144
2.46747996,0.3552,379824.01516
2.47632836,1.4040,8376405.58562
2.47046557,2.8784,196490490.30890
