# Polynomial: y = 7.6421x^0 + 7.6574x^1 + 5.8794x^2 + 8.0873x^3 + 3.1723x^4 + 5.1751x^5 + 9.8077x^6 + 1.2361x^7 + 0.0918x^8 + 4.7340x^9 + 2.9171x^10
x_base,nonce,f(x_base+nonce)
2.47908510,0.9718,1056228.06066
2.47179645,1.6633,6027633.69594
2.41767803,1.4695,3318092.23740
2.45189182,1.9368,10723293.02853
2.46690721,1.4765,3811103.38836
2.44272585,0.4203,178373.14421
2.45990135,0.6550,396962.00681
2.45713130,1.1635,1674568.10944
2.45599750,1.2210,1942681.64347
2.50751571,1.7605,8185837.75093
2.47516551,0.6007,352073.44287
2.43271320,0.9571,890164.09679
2.43719311,0.8504,664158.19184
2.51176281,0.8895,919375.01751
2.43611145,0.0048,40030.72298
2.42303340,1.3410,2433171.79593
2.49211227,0.9622,1066325.35617
2.45950773,1.9153,10399103.94363
2.49019232,1.3560,2995776.95572
2.48150948,1.5124,4309132.36304
2.47734651,0.4346,209380.00985
2.44555223,0.4811,219609.62739
2.47522268,1.7349,7172458.39960
2.46839262,1.2523,2176497.60239
2.46177057,1.7716,7564961.44258
2.44341961,0.3115,124057.81838
2.45628511,1.7022,6365465.70533
2.46150680,1.8486,9001676.31717
2.45134032,1.3198,2477769.98075
2.46137538,0.4475,207298.83555
2.47241329,1.9606,11819995.36517
2.47408488,1.7191,6898144.03171
2.48489543,0.9097,902261.43581
2.46093666,1.7345,6934059.41400
2.47177381,0.2301,103324.85243
2.43750492,0.5697,284099.01794
2.45791422,0.4475,204975.78141
2.46696235,1.6941,6403715.91599
2.47758615,0.2816,125878.79263
2.43794055,1.4785,3566981.95867
2.49341281,1.2432,2267797.11827
2.47757625,0.1197,71363.75004
2.46857486,0.2964,128388.11391
2.48002139,1.1251,1606896.77498
2.45379569,0.4425,198967.86287
2.44526935,1.0639,1240247.67484
2.46176808,0.1477,74559.22302
2.46482155,1.9916,12439065.12977
2.48887021,1.0214,1243985.47749
2.45687465,1.3666,2829541.58123
2.48366731,1.5501,4742772.81674
2.46338653,1.9319,10880441.56241
2.48857110,0.9811,1112653.89228
2.44468154,1.5407,4221126.31676
2.50387453,0.8354,770970.74853
2.46495092,1.5386,4410617.29077
2.45086049,1.3713,2820184.66807
2.46258932,1.6840,6191566.79203
2.48133907,0.8015,655037.40195
2.49006385,0.3900,188665.80248
2.43603419,1.2776,2137089.30384
2.48508843,1.5593,4864771.47185
2.46464673,1.3397,2696070.18964
2.47343086,1.8940,10230471.10470
2.43594568,1.5662,4395693.10048
2.48130704,1.5591,4818712.27562
2.43937975,1.0565,1195916.95217
