# Polynomial: y = 10.0000x^0 + 9.3185x^1 + 3.4145x^2 + 6.7582x^3 + 1.9279x^4 + 6.7694x^5 + 10.0000x^6 + 9.6767x^7 + 7.5677x^8 + 0.2793x^9 + 8.7340x^10
x_base,nonce,f(x_base+nonce)
2.46678547,0.4856,515381.26160
2.46306816,1.3508,6223957.91665
2.47309044,1.2512,4930939.50306
2.46163768,0.4503,451245.76788
2.47692068,2.6944,125246590.48619
2.46417896,0.1395,154610.40115
2.46328537,2.3319,59333926.38290
2.44276905,1.3072,5274199.33347
2.48715800,1.2436,5015438.68955
2.45810159,0.4657,469263.74984
2.44268061,1.4060,6803961.28374
2.43535281,1.5345,9223381.36044
2.43582688,0.4350,393551.57413
2.50385922,2.7057,134725700.87448
2.50490355,2.3686,69640296.77164
2.42273678,1.7839,16303647.15584
2.46067244,0.7473,1150601.26853
2.46093823,2.0178,30236103.72512
2.47007783,2.4784,80990716.53494
2.46195853,0.6378,825057.11155
2.47429487,2.9925,217199047.81886
2.42504781,0.8704,1494239.32130
2.44390251,1.0385,2557655.16959
2.46480578,2.4811,80575266.00153
2.47389143,2.1543,41804351.42926
2.45543084,2.6021,100486158.15984
2.46445178,0.3024,276214.64273
2.49657276,1.1112,3612944.39685
2.50761890,2.4392,80722537.31267
2.43678537,1.0177,2364524.67073
2.48143731,2.3177,59819032.03940
2.46546017,0.0692,119796.44213
2.46306151,1.2705,5052471.26238
2.44688121,2.6135,101048072.59693
2.41847459,2.6853,109959608.64484
2.46588567,2.9384,193798556.16204
2.48544330,1.5922,12001089.47603
2.47912292,0.0763,129433.72931
2.43674519,2.2541,47741535.00832
2.48788649,2.7570,144052621.20683
2.48249434,2.1976,46671661.38438
2.43702784,2.8334,151154112.80045
2.49280145,0.4398,483046.48584
2.46745266,2.7663,141052210.30752
2.46800046,0.4525,464185.94094
2.48733959,1.0431,2923592.40213
2.44054469,0.3792,331207.31548
2.45599850,1.3581,6227644.06765
2.48719445,0.1359,165937.13050
2.47216264,2.2599,52051298.32806
2.48817299,2.5144,90188123.54318
2.46676010,0.7912,1336992.13465
2.46855533,0.4590,475098.85666
2.46675015,1.6735,13941232.99118
2.46207777,0.0938,129652.51931
2.44844512,1.5964,11085172.04423
2.45526225,1.2211,4343731.03259
2.50482252,2.1928,48427295.14129
2.46846907,1.1744,3971690.08055
2.45419028,0.6547,848889.63719
2.49637058,1.8635,23191951.43048
2.46848044,2.9682,205625472.11344
2.44756177,1.9522,25370495.25092
2.42222358,0.4828,441036.51677
2.49651472,2.6422,117643257.33626
2.45501484,2.7554,134945005.45187
2.48430807,2.2255,49682658.44219
2.47187808,2.7048,126537381.12948
2.49197365,1.8896,24355303.14405
2.44514507,0.3828,340569.74098
2.43785950,0.8890,1638670.68892
2.45190054,2.5715,93973142.16116
2.49879249,2.2995,59715029.86860
2.44899069,0.6583,844670.46910
2.46179656,1.6628,13431306.41254
2.50996902,1.8581,23625387.43774
2.43157685,1.9242,22978219.94239
2.44129893,2.8088,145476967.30092
2.46264848,2.5084,84720109.10568
2.51574753,1.2318,5240932.36906
2.42190215,1.4453,7132031.38007
2.48070174,1.0780,3160366.26919
2.47233218,1.2228,4565719.74639
