# Polynomial: y = 6.7644x^0 + 6.3881x^1 + 4.3839x^2 + 6.0351x^3 + 3.2666x^4 + 10.0000x^5 + 5.5492x^6 + 6.2070x^7 + 7.5550x^8 + 6.5130x^9 + 2.0827x^10
x_base,nonce,f(x_base+nonce)
2.46949310,9.9461,231485937711.91998
2.46930877,8.0887,47730273005.59585
2.46861120,9.6298,179822170214.24744
2.41925723,3.4225,159980847.91384
2.47510269,3.6875,266244087.75877
2.48307965,1.5359,4725959.33350
2.42292249,9.1897,120584975939.96399
2.43722684,2.7811,54834933.86257
2.46034905,2.2960,22867335.28703
2.46216888,7.3500,23430270122.75233
2.45573219,4.7488,1187329350.66316
2.47866289,0.9454,1074147.01231
2.50493436,1.1311,1867796.99594
2.46459492,8.4227,64345994780.22383
2.45540602,7.8749,38615672482.60339
2.47800950,4.8661,1427623183.63627
2.51472008,9.8855,228703103221.94763
2.48173168,7.2604,21857307653.92065
2.46402531,1.4018,3293753.62269
2.48061157,0.4580,266422.77446
2.50754151,8.2788,58770566996.75581
2.49157715,9.5012,165078691394.75299
2.43989350,7.9810,42034929095.34814
2.45758147,6.5152,9850685624.05609
2.46246856,0.2206,117503.69623
2.47628018,9.6431,182886011639.68570
2.45549930,1.6057,5208838.32511
2.44143545,8.1439,48945017552.68621
2.42750548,3.9008,342972103.82737
2.45699548,7.7128,33166313412.05919
2.50667372,9.5406,172543078160.57202
2.46621327,3.3484,153047243.61148
2.46765035,2.1165,16169042.88940
2.48368051,2.2169,20465980.87083
2.44100300,1.0888,1420911.22455
2.44764229,6.6452,11202971221.62858
2.48566917,6.4400,9361514905.87436
2.48080805,9.5541,170823214301.80002
2.44955418,8.0606,45668201076.18586
2.44601611,4.7175,1124000657.78360
2.49126115,0.1913,117305.02214
2.48525837,6.0758,6255030064.34898
2.45554167,5.4733,2983709441.82108
2.47005886,6.7872,13325733637.13193
2.50631243,4.5655,993269397.25547
2.45808861,4.5917,963986290.90254
2.47717760,3.6967,270926985.45188
2.46651329,2.7552,55172495.14002
2.48193937,6.3628,8572006333.74221
2.45936785,9.3171,138231346381.12775
2.45122028,6.2660,7449005126.14938
2.44458817,6.9443,15278905606.29678
2.46579288,9.6115,176783271784.81360
2.45253073,5.8625,4720006589.25716
2.48193766,7.2946,22617740565.79506
2.44835136,3.5986,222246790.29122
2.44529943,3.1625,108478738.29763
2.47548446,2.4226,30152367.01683
2.44650335,5.9537,5207968527.40199
2.46615971,4.7368,1184843475.50234
2.44454348,1.7572,7153328.01782
2.44936338,7.5019,26859691312.34561
2.48626550,0.6218,443110.99118
2.44799962,9.4429,151899449439.91687
2.50239038,1.5129,4685742.80440
2.49373664,0.3324,187319.72726
2.46047391,3.9602,393891190.02194
2.50731503,2.5072,37632204.02280
2.46614326,3.1680,113415890.81482
2.45807692,3.9902,410375197.17464
2.48002914,0.1509,98604.26141
2.47723902,0.9504,1084497.38156
2.51482672,1.9080,11554998.19275
2.43778418,0.1841,95620.64072
2.49250157,5.1283,2037279573.82783
2.46006314,6.9526,15657959177.23763
2.48268517,1.3912,3358031.79712
2.44434806,6.5431,10007597127.08317
2.43869888,4.6644,1036244985.61816
2.48308220,8.1453,50915069330.33945
2.48874378,5.5337,3341027847.98678
2.45293913,1.8139,8257913.68269
2.47401874,4.8656,1419257388.77029
2.47474357,3.1738,116199322.93227
2.46882455,1.0027,1219040.25641
2.43915958,9.6687,181196937029.85187
2.45775191,5.3620,2610923563.03494
2.48162229,0.6242,440208.90222
2.47197348,3.6708,258184658.84446
2.50249408,7.4519,26941822548.51049
2.49674577,8.9677,106400818955.90146
2.44693272,8.9345,99128233863.17203
2.46343726,8.8825,96157520875.85678
2.47763338,6.6416,11521730234.68407
2.46933817,4.4155,768203946.38536
2.49285801,1.2447,2409303.64435
2.42658085,5.0620,1721616028.33392
2.46242454,3.7451,285345820.56992
2.49289874,1.0046,1305579.52017
2.43896946,6.0138,5531323422.13252
2.45534459,7.0562,17326933127.02356
2.42491125,4.8394,1285384865.55833
2.46029796,3.4452,177386913.61828
2.48389996,5.5699,3469066635.86307
2.48633900,8.2313,55229006114.11272
2.44732377,0.7031,501250.12145
2.48685743,5.0778,1897382387.94386
2.44401340,8.1791,50670168241.96060
2.44354129,7.6522,30893988359.77955
2.46731988,0.4392,241243.71481
2.43200630,3.7371,268936312.24197
2.43891974,3.7940,296681863.96240
2.48320609,1.6414,6017759.18238
2.42714689,4.2016,534347772.10307
2.47475335,1.5227,4495614.52987
2.46019808,2.8966,70263322.61734
2.48427523,8.1943,53302084427.72780
2.42110766,2.4332,27706277.31731
2.51078392,9.5023,167825435054.62408
2.44975807,7.7850,35282323679.11280
2.42729980,6.3196,7697838603.36341
2.46639031,7.2322,20927981067.82000
2.46565443,6.5869,10731650490.26191
2.43636110,4.4153,733453215.36444
2.44809270,0.5694,338685.40761
2.49678394,2.7551,58263487.68853
2.43141349,2.2637,20243252.39918
2.45774656,2.6103,41600828.71840
2.45559630,0.1489,90112.96246
2.50456698,9.7034,196354892527.97125
2.44821409,3.8324,319073008.13088
2.47004298,8.8176,91452170484.64662
2.47313588,3.7502,292357018.65806
2.44314041,2.5088,33427377.72873
2.43223664,8.7482,83336372231.86073
2.43633644,0.8386,714120.61582
2.46709354,7.6442,31359230882.62213
2.48928762,2.4566,33043984.30136
2.44424590,7.9512,41047904690.19623
2.43509542,4.1485,500523533.91272
2.50305020,8.2313,56072302410.16702
2.45624238,3.9358,377424855.75064
2.46264819,6.2908,7753737485.51617
2.47053825,0.7321,582332.80574
2.44270677,2.7552,52838560.49664
2.48123654,8.3149,59291799322.10931
2.47331582,1.2113,2111471.89956
2.48723619,3.6921,273220664.57795
2.45736648,3.3259,145377426.67862
2.47138575,6.8963,14947855029.31281
2.45456786,5.1193,1919722319.12726
2.46996502,2.3914,28088120.70949
2.49455813,8.0444,46899543614.92781
2.47400435,1.7944,8286266.39303
2.44909368,7.0069,16370625333.98276
2.49629039,0.6884,553218.85964
2.43689673,5.7618,4119998000.37421
2.49579873,5.4414,3014151644.76357
2.46555610,1.4251,3495415.30454
2.48685508,2.3947,29206819.39727
2.46895243,8.8977,97881340340.12962
2.50248302,8.9201,102675411724.88185
2.46588178,2.5856,40334327.79072
2.45806932,8.6399,77540949939.73697
2.51409090,5.8072,4754417353.88369
2.45529993,8.9911,104780240341.01656
2.49538067,0.3664,209720.02166
2.45719695,4.0791,467168884.30373
2.47917369,0.4228,237855.99414
2.45242407,5.1976,2113707860.92956
2.46350002,0.1509,93213.79070
2.49923903,9.6481,187044229077.65253
2.44348142,9.3862,144443232839.76376
2.51169104,6.3145,8399725495.61055
2.45705303,2.6672,46169508.04010
2.48590079,3.0776,100611139.17030
2.43490670,0.4941,258649.18798
2.46409019,7.2479,21210119975.44417
2.47872268,9.8664,218974900793.09152
2.46851787,3.4351,176850052.34599
2.46457983,7.3498,23481543200.66877
2.43644187,5.2797,2296238786.60638
2.43809926,2.5734,37419123.18365
2.43915904,2.8253,59597184.95642
2.45828376,6.7324,12426101663.53463
2.48297358,8.0016,44599129701.47473
2.47641311,0.5446,342287.60400
2.44337659,4.9597,1541666253.32117
2.47059757,0.4713,269130.24064
2.46049689,9.6262,178130741122.27533
2.47266153,5.9481,5332346679.64737
2.45161585,1.4250,3380064.03960
2.44344246,6.4918,9459107348.75934
2.41951126,8.7015,79122550433.14476
2.49596253,1.2060,2205184.02869
2.47998054,1.5038,4354607.68830
2.48011469,1.1862,2016505.81090
2.47887391,8.3032,58544763648.14372
2.46457592,5.3060,2457028962.46899
2.46504735,9.0177,108067367982.12791
2.47664822,0.3624,195171.41293
2.47815295,4.7217,1179945877.59967
2.46890886,5.2545,2317141754.76659
2.48161521,5.7164,4116695266.51279
2.44147382,9.6051,172445318985.26074
2.47978732,1.4166,3543511.57046
2.48882647,7.8346,38366528294.25712
2.50956911,9.7008,196732230429.18646
2.45144691,2.8344,61928784.13217
2.46993299,0.9733,1130689.12953
2.46007585,6.2345,7264048112.39314
2.48222749,6.9050,15252739926.11189
2.51441504,2.4771,36034350.37440
2.49430181,2.6654,49278268.84215
2.43440712,6.7117,11854683476.10468
2.45224175,9.2814,133407799456.42062
2.42667316,6.7914,12789376101.30240
2.42527050,3.1675,105749607.05410
2.44506978,4.7123,1114777314.52864
2.47275937,1.9600,11800395.93555
2.44127000,1.9055,9822967.60281
2.45727199,4.0238,430765068.51208
2.49545494,3.7883,320599566.56476
2.45692256,5.0204,1696889218.63107
2.48260878,2.4459,31965075.59098
2.47324262,9.1850,125282278888.04749
2.47211990,4.4988,865383794.18706
2.46631946,3.5459,210376824.88732
2.46362693,9.3583,143522653494.21472
2.45183884,4.3909,724352422.94845
2.47956871,1.2699,2481310.38366
2.47385729,4.2774,636733382.64676
2.48780406,2.5260,37581871.91552
2.43527730,5.3793,2594331196.71926
2.47470255,7.4641,26535020526.71615
2.45594582,2.9895,82088645.61055
2.48339489,8.8331,93754464853.52843
2.43985472,4.5482,885998565.41250
2.49327310,1.6734,6615101.49187
2.43551808,3.2869,131469086.46510
2.42411779,5.8651,4580473435.38950
2.47497328,2.5217,36387292.97636
2.49655143,2.5951,43467464.87339
2.45918450,0.6771,481121.04689
2.45484312,7.0145,16595993516.18322
2.47105850,6.8974,14959806321.92792
2.47011376,4.6703,1089684725.84614
2.48047744,9.6310,181725845448.50760
2.48423485,6.1663,6916116764.31123
2.48172088,8.3053,58806585425.96627
2.50716132,9.6369,186552383954.31110
2.45238202,7.9064,39662496445.23856
2.47301885,2.1542,17653267.87153
2.44040296,0.8256,696498.15875
2.41993234,2.8057,55565479.71958
2.49024580,6.9113,15479670349.83752
2.47026175,1.2633,2385569.09694
2.49137811,7.9132,41399685710.51564
2.50534848,6.2897,8117463108.04064
2.47584427,3.2721,137150797.44980
2.48496337,0.4314,248728.45211
2.49214813,0.4779,293361.54992
2.46524827,6.6640,11644813290.08051
2.49400076,6.4050,9094410013.40004
2.50114206,9.7899,209790009166.72314
2.42302640,9.7914,197371050871.87506
2.48328740,7.6450,31874799577.82558
2.41783720,5.2397,2133770024.18588
2.48209220,5.1669,2110965778.01472
2.47548190,6.0507,6013155792.45629
2.44263807,2.9490,74714369.75372
2.46536832,5.8740,4855055882.73985
2.45304197,7.3359,22897682698.44622
2.47079514,7.7442,34626086732.56133
2.47008500,8.0990,48219332330.99727
2.44807577,5.8494,4624703056.67584
2.47670855,7.5528,28981412444.39392
2.45723925,9.4261,150960244967.66470
2.47158207,0.7942,696067.43357
2.45169106,2.1632,17216384.01849
2.44476768,1.3772,2963000.84521
2.45104503,6.8188,13502253225.69572
2.43974159,4.6356,998035500.17190
2.45924893,7.2416,20975299088.61556
2.47236631,2.1898,18946545.80027
2.47576254,3.1958,120776517.26232
2.50181535,5.2440,2382674821.22573
2.47107692,7.9703,42844869005.57390
2.49373644,6.2617,7770781885.66295
2.49680751,5.6766,3999027524.64782
2.47024663,2.7843,58543625.58477
2.46527507,1.2703,2397500.13727
2.45100802,6.3519,8187881254.18510
2.46738614,2.5655,38953983.31035
2.44187924,9.4583,153059418263.77197
2.47382489,4.5256,899920758.81745
2.48259640,7.7335,34662363505.12934
2.44410478,0.7843,626546.01217
2.42724201,2.4754,30417877.78233
2.47715326,9.0319,110503953572.47644
2.46573881,0.3719,194300.13040
2.43510390,3.6447,234025613.39778
2.44915930,0.8594,784106.27669
2.44269804,1.8575,8881485.36459
2.46597372,1.6089,5374499.94205
2.46146842,4.8225,1319185270.14488
2.45907063,1.1093,1570572.09987
2.48118260,4.5929,996332887.85310
2.43554641,9.2333,126397415351.70628
2.43661203,6.8374,13561156884.99320
2.45167120,1.5810,4877941.53408
2.50612977,1.9909,13504971.55838
2.45684967,4.9004,1452357399.92163
2.43266726,1.0443,1236733.56015
2.43696629,2.2636,20465398.69290
2.47492816,4.4333,793586481.18520
2.43590466,7.1788,19237172525.45924
2.46150419,2.1390,16718851.65703
2.44767184,3.4789,183505738.26984
2.46247919,3.8645,342286283.49243
2.48338948,9.9387,232671048263.00549
2.44694080,3.8947,349936800.62372
2.42928480,4.2720,593012058.35588
2.43599243,7.1405,18508552546.44268
2.50626696,2.4170,31645937.20758
2.47170487,1.2402,2260568.48360
2.49299295,1.7846,8454485.13085
2.49065103,1.5458,4920667.23917
