# Polynomial: y = 5.6275x^0 + 5.7819x^1 + 9.6727x^2 + 5.2399x^3 + 1.4823x^4 + 1.2784x^5 + 5.5359x^6 + 4.5181x^7 + 6.4011x^8 + 1.3648x^9 + 0.3188x^10
x_base,nonce,f(x_base+nonce)
2.48628662,39.8559,6569770188184887.00000
2.48231610,14.9993,1116198656135.36108
2.47112769,15.6137,1551779857752.94409
2.44951179,31.1543,670538836606987.37500
2.48484573,47.4750,33782148795271856.00000
2.46986788,11.2855,110035435744.47269
2.49071955,11.5759,136475053768.87868
2.49001998,26.6903,167083378088474.28125
2.47027842,11.6140,138133677417.27704
2.47501047,4.0288,94743616.12331
2.41818170,16.3746,2254160321218.61182
2.48967141,21.0323,20156517294042.65625
2.42113719,2.3114,5339533.89723
2.43103636,39.9585,6642780723139179.00000
2.47667104,5.5556,668502197.08856
2.43877847,27.5446,218221184896657.56250
2.48777768,21.6376,25829945270927.69141
2.43949508,47.4450,33280776027674440.00000
2.45283535,0.8641,239854.15151
2.44109382,11.3099,109699317309.59926
2.45760486,3.1175,23255797.31707
2.44958661,26.1559,137399771161989.95312
2.47574392,40.7841,8121572826580019.00000
2.48032029,23.6878,57300222896092.22656
2.47763668,35.1043,2021969571044840.00000
2.43435288,4.0012,86003054.03291
2.42884076,22.4745,35250889184568.82812
2.43069643,35.7229,2346997981664936.00000
2.49884567,46.6501,28726839699453808.00000
2.48433274,10.5055,63476305907.45005
2.48179503,35.6187,2314939499891166.50000
2.46654266,6.6694,2234478378.63051
2.47028607,27.0124,184909501343243.59375
2.48029076,23.8386,60623156706583.61719
2.49321867,12.4958,251758874886.18127
2.47114894,43.6952,15455152238223120.00000
2.42298351,4.9619,305927362.91834
2.45418639,17.8232,4727322702560.29883
2.45865407,46.7640,29156424917585640.00000
2.48008057,0.8042,220425.28008
2.44275380,39.0724,5405671124708061.00000
2.44486429,2.6738,10766975.94232
2.46110928,35.5387,2255233465464731.50000
2.47357031,0.0103,21308.60940
2.51636319,6.3442,1675649075.63569
2.47809976,48.9844,45310869710574816.00000
2.43618125,35.1103,2003214772739270.75000
2.44094004,26.8924,175901437461492.28125
2.45613786,30.4483,545013261545495.18750
2.51723344,11.9036,173420413830.64941
2.47395794,11.1193,98178989696.00079
2.45594013,2.5906,9479911.24722
2.46929083,39.8366,6514294116263825.00000
2.48489292,35.3652,2169013489026264.00000
2.44840085,0.0322,21080.22336
2.46743860,13.0267,346756558999.36523
2.48785125,45.6595,23427658767148244.00000
2.43374272,25.9349,126618657669136.06250
2.47022573,10.3559,56205232690.85088
2.46006235,32.5885,1015500773395499.87500
2.42354689,19.9519,12362798066694.20508
2.49050570,3.1205,24647570.78297
2.46601731,38.4430,4674198810847428.00000
2.44500095,29.9739,470759775147928.18750
