# Polynomial: y = 6.6701x^0 + 5.2688x^1 + 5.4793x^2 + 0.2163x^3 + 5.1899x^4 + 8.7981x^5 + 1.6858x^6 + 9.7615x^7 + 1.9398x^8 + 9.4261x^9 + 10.0000x^10
x_base,nonce,f(x_base+nonce)
2.48320424,1.1974,5896658.61207
2.47856260,0.4844,722136.25730
2.49436317,0.3259,449176.23393
2.43188720,0.9069,2289242.65229
2.48948662,0.2597,351578.08761
2.48340737,0.7378,1617941.64596
2.43136893,0.1080,164539.02660
2.49013470,1.4172,10552320.34172
2.45023389,1.2680,6509922.14570
2.43632351,1.0127,3136617.35312
2.45201459,1.8605,27640551.73317
2.45824170,1.5400,13204448.39060
2.45201020,0.5244,754336.47997
2.42729080,0.7355,1355542.00315
2.44621263,1.8723,28018589.57815
2.45405858,0.4936,687002.89117
2.45697450,0.5064,723103.84651
2.48091336,0.7330,1582851.48893
2.41762075,0.0151,109364.83196
2.47281467,1.5997,15801419.76266
2.42383552,1.4274,9165555.55960
2.41946740,0.0335,118330.31759
2.47258770,1.5438,13800657.30549
2.47646859,0.2015,273401.92296
2.45982869,1.2549,6450463.47869
2.47766750,1.3736,9166296.91805
2.46347408,1.5343,13189395.63974
2.49390280,1.9635,38183130.13421
2.47974391,0.4863,729402.91852
2.48390400,1.0221,3677233.71382
2.45431214,1.7545,21790413.57869
2.48530797,1.9407,35632495.64076
2.48776356,1.9545,36933333.74997
2.48654150,1.9416,35800843.39320
2.43402890,0.9936,2952897.19100
2.46725215,0.2299,292742.57532
2.46228715,1.2135,5822033.75364
2.48553706,0.1892,270259.92579
2.46727774,0.9375,2767429.60979
2.48400802,1.0882,4409788.02741
2.46885037,0.5604,893786.57392
2.46281104,1.6647,18011527.98855
2.43080205,0.4939,637187.00978
2.49435113,1.8097,27114937.88446
2.45726227,1.5678,14094145.47809
2.50643709,1.5249,14309933.32510
2.50046612,1.1963,6153371.48909
2.50187239,0.6631,1364605.74754
2.46370945,1.2766,6895873.90080
2.46818064,0.0431,147986.73606
2.42990993,0.2257,252320.82844
2.47879851,0.6924,1390774.34137
2.49012648,1.9523,36946584.88024
2.46408159,0.6549,1184642.69041
2.51516965,0.9036,2879703.41901
2.47460991,1.9045,32107427.72873
2.47980239,0.8485,2220541.39835
2.48010224,1.6116,16543069.81173
2.48935089,1.3340,8539307.77221
2.44232128,1.7761,22281220.29143
2.44369428,0.7185,1353073.13755
2.45009837,1.3171,7393753.57667
2.48960003,1.0759,4330001.08420
2.45348410,0.9466,2730660.15059
2.42391325,1.0269,3152443.39471
2.46325228,1.6069,15712209.15598
2.51183178,1.0007,3744241.71313
2.48262595,1.6256,17206718.48976
2.51020394,0.3038,439692.32805
2.46707504,0.4593,640704.14870
2.50194421,0.5102,846289.39128
2.49360017,1.7282,22456155.45008
2.46791089,0.1760,241885.52993
2.44080578,0.3881,462574.78134
2.46543372,1.4268,10161571.35245
2.47839949,0.9952,3360320.67765
2.44219431,0.9539,2699751.37224
2.49707321,1.2318,6693432.75740
2.44383467,0.7133,1332294.95385
2.49811433,0.8535,2375893.91420
2.49377818,0.3641,510162.47761
2.47371951,1.3000,7519275.98811
2.47779877,0.8922,2505243.66814
2.49557193,0.3641,513248.96621
2.48242095,1.8016,25906660.53798
2.42149096,0.9502,2517462.79586
2.43994987,1.8801,28116223.53865
2.51445002,1.8368,30165209.41378
