# Polynomial: y = 7.9574x^0 + 3.3382x^1 + 5.4623x^2 + 5.7804x^3 + 3.4405x^4 + 8.8323x^5 + 9.3360x^6 + 2.6172x^7 + 10.0000x^8 + 3.5468x^9 + 4.9822x^10
x_base,nonce,f(x_base+nonce)
2.46771716,3.3683,270690370.37231
2.48100497,1.8406,14551743.68513
2.50886529,1.9581,20041297.93274
2.46379229,0.4271,314005.73530
2.42846507,3.8597,562224295.19199
2.46276613,2.2840,36122782.34363
2.42387354,3.5298,329089211.93294
2.46331214,4.9763,2934324614.95085
2.45624432,3.8878,613183288.65730
2.51237501,2.1394,29687408.96530
2.50283829,3.9299,702652810.06645
2.48020364,2.4749,54838853.43894
2.47490238,3.6712,449394336.99573
2.43694185,4.2907,1091080033.97232
2.48581481,3.4673,328786976.32873
2.48643899,4.1261,920985323.65340
2.45432767,3.8655,590609251.29401
2.45762875,1.0233,1821135.25180
2.47768598,4.1330,918454389.50430
2.48192431,0.2673,196248.77436
2.51582086,3.4650,344079153.33183
2.45805825,2.5755,63896166.52624
2.44644225,4.3753,1250614779.01930
2.42281217,1.6868,8954003.49251
2.45541088,1.2604,3399995.10594
2.45011373,3.2655,220758613.08728
2.49446608,1.8667,15892163.40057
2.48277267,4.5106,1596596154.27478
2.45032196,0.5387,429703.12143
2.47263420,0.2557,182777.53554
2.49158625,4.0718,855933801.83644
2.48369287,1.1956,3093068.97186
2.48864018,3.6103,416723645.14436
2.50001589,2.3134,41361779.80865
2.46986274,1.0708,2142255.49551
2.44371149,3.4402,293229248.93783
2.44764504,2.6686,74881599.79213
2.48667654,2.0381,22699636.65607
2.46243443,2.9840,137793200.36348
2.44508912,0.6559,607825.06551
2.43188393,4.7577,2095979064.11077
2.49335061,3.8852,646692474.21269
2.49013499,4.6919,2074427709.13368
2.47768396,2.6848,81740866.18860
2.45082964,0.3738,252691.44225
2.49656605,4.0486,832892089.27859
2.42578051,1.8364,12729274.61168
2.45086462,2.9975,138270662.50376
2.46363228,0.3996,286939.82081
2.50908875,0.9337,1639537.58977
2.47343673,3.5392,362427942.86557
2.50414378,2.4372,53375407.37790
2.44889358,1.6262,8254794.14356
2.48846534,4.1677,982417332.17776
2.46938911,4.0910,852104529.15248
2.43917835,4.4822,1442161189.37348
2.51512979,4.4660,1569326598.84370
2.46243029,0.0394,81867.17423
2.45145529,4.1364,887781082.40686
2.46914598,1.8865,15698681.99264
2.46250327,3.9941,728653331.99383
2.44449056,4.3823,1259738879.28978
2.45484079,3.0930,164992500.33171
2.44475178,0.0529,80616.30821
2.45769140,1.9153,16313900.99652
2.47426431,3.0510,158550045.88299
2.44671158,2.2667,33732513.73635
2.45682817,0.7570,852420.75517
2.45153838,1.1668,2636037.20420
2.47570336,0.6637,682838.40121
2.46200693,2.4382,49207749.08412
2.44922115,2.5408,58716268.48187
2.49329475,3.6692,461279013.64885
2.47927992,2.2752,36696856.91474
2.48440863,2.4490,52547550.40112
2.46687761,2.2308,32655281.60402
2.42862165,4.5272,1514281371.43867
2.44395265,4.1995,964145890.78043
2.47274720,0.3004,212775.60396
2.49266738,3.9478,710980518.64136
2.45635598,3.4507,304715327.90462
2.46489407,3.0557,157245985.26319
2.44311686,2.4695,50432996.86845
2.46102030,4.9998,3017732047.53189
2.46413222,2.2027,30632975.54769
2.49390919,4.9300,2873912062.54310
2.45742716,0.8923,1263044.82173
2.47078955,3.7516,507149670.94398
2.47564709,2.0548,22976784.03482
2.47028742,0.5093,417106.09570
2.51318722,1.5672,8358718.44102
2.44320383,0.2366,154655.57961
2.48633439,1.9086,17123305.86263
2.46135902,4.7471,2150750468.91077
2.45025603,3.2184,203652833.67246
2.47363851,2.6894,81826457.67932
2.47820032,3.9511,698976885.25512
2.51532335,4.6849,2126695798.13243
2.45427356,2.4905,53736853.36472
2.44439001,0.7460,795310.49050
2.49884659,2.6879,85562082.17675
2.47359115,4.7992,2347249658.07551
2.45978795,2.4980,55128526.51931
2.48089807,3.4383,310901864.82423
2.46990080,2.9850,139898579.53321
2.47163484,2.6385,74015117.81912
2.43963116,2.5021,53416121.19396
2.46145517,4.8334,2418276818.73478
2.49236027,3.8222,585799410.26536
2.50795980,3.7646,548691747.38021
2.46639897,0.2254,161215.15834
2.41936631,2.6824,72843047.57147
2.47478810,0.9704,1650460.26223
2.43488815,2.5835,62046325.75850
2.47179874,4.5138,1579231647.27654
2.47520262,4.6769,1990924818.09233
2.43011917,2.1610,26138998.27206
2.50864874,3.3444,278519877.17154
2.49230595,3.0122,152827389.89958
2.49575944,3.0714,170691542.11212
2.44621351,1.2946,3625713.55802
2.49887370,3.1370,192428900.08744
2.45320235,2.8694,110093088.01894
2.44957825,1.6107,7970107.09399
2.42778542,2.2927,34227182.58377
2.48359777,4.3006,1184604105.47377
2.43403783,1.7351,10286234.49504
2.45464526,4.0477,780923863.02230
2.47017549,4.5307,1613517968.09847
2.45893147,3.7736,515311316.46224
2.45342337,1.2246,3082864.09532
2.43342050,4.4665,1398810197.31914
2.48719721,0.2682,200398.04236
2.48132415,1.3905,5045125.72377
2.47384469,2.9887,141824280.92161
2.45487037,2.1644,27735299.11040
2.45031253,1.2298,3099673.99790
2.47954904,4.1525,948016988.79490
2.44519347,4.0802,808520666.32258
2.48639183,3.3458,268959354.92818
2.46379364,4.0552,800771069.22405
2.47289527,1.6090,8388539.57584
2.46659062,1.7189,10682252.56180
2.44373958,0.3106,199681.53915
2.44635203,4.1107,847859096.24902
2.42734081,1.5130,5971808.62593
2.44903041,0.9363,1396703.85780
2.48149948,3.0912,172358269.85414
2.45046300,1.7204,10327379.06630
2.45698955,3.6905,450389260.39376
2.43699305,2.6018,64545940.68400
2.48667487,0.0008,77641.99786
2.47508645,3.8869,630406472.30938
2.46803319,0.0365,82685.65812
2.48548489,4.7890,2352634697.14274
2.43146486,0.6737,615601.70765
