# Polynomial: y = 4.8671x^0 + 8.2929x^1 + 8.5831x^2 + 10.0000x^3 + 9.3561x^4 + 2.3956x^5 + 8.5819x^6 + 10.0000x^7 + 10.0000x^8 + 9.4778x^9 + 4.1777x^10
x_base,nonce,f(x_base+nonce)
2.51748322,30.2876,6461308548747653.00000
2.48874938,31.3085,8686488201044751.00000
2.48295059,38.2796,55934543259636120.00000
2.46150918,8.2271,100445557860.08484
2.50637348,29.7419,5451177389542652.00000
2.46833156,22.5785,444325092297933.12500
2.44151253,1.1797,3035105.61984
2.46617267,40.6321,97355257774808832.00000
2.48665338,1.4082,6011680.59746
2.47268606,35.3098,26294930478278480.00000
2.49171993,45.0194,256800816204935488.00000
2.46026268,28.0376,3132321491640310.50000
2.47627381,31.8975,10275800880603534.00000
2.49418470,22.8316,495873263102588.25000
2.48245314,38.0564,52955871139238400.00000
2.47711285,5.1274,3636112049.08354
2.45043323,22.0378,355337125831748.62500
2.45894941,4.5355,1617059725.16294
2.47667567,45.8954,307059754968110656.00000
2.47140837,34.0538,18784008273750284.00000
2.48597869,3.1652,207041100.24193
2.45953568,49.7346,654644120752470144.00000
2.42765540,2.4407,49734118.27638
2.48980819,1.3587,5371763.47585
2.45169958,44.4506,225867374469002368.00000
2.47619896,36.3537,34508674838672440.00000
2.47651759,10.6480,752565787325.41736
2.47165011,3.7351,510137586.36681
2.44001228,0.5979,593548.05737
2.45863340,28.6443,3806797853759071.50000
2.45439252,23.0580,533298305028112.31250
2.44576700,46.9419,377609652161477824.00000
2.45796520,6.8523,26056200707.63564
2.48615404,5.6667,7150551155.06862
2.43222776,49.1259,579417756533629952.00000
2.45873579,4.9880,2967007305.32341
2.45149958,37.2097,42598475785491792.00000
2.46587284,18.2248,67013240035330.37500
2.45951904,24.8803,1058875178578200.25000
2.41779705,48.2205,484348025881329920.00000
2.48069293,42.6485,153925561941027456.00000
2.46725417,9.5494,316538510070.63153
2.47820472,14.1840,7892049667969.67578
2.43432930,20.7028,202534574952286.37500
2.48440288,42.4978,149009311834216960.00000
2.42106140,4.7540,2069712933.56335
2.44488708,9.3022,253374668816.56189
2.42085401,32.5188,12085566119911804.00000
2.46209703,22.7008,465156055178689.62500
2.50094261,49.1386,588591840351136896.00000
2.46073732,27.7209,2824472596154013.50000
2.46334499,32.5761,12432920723236154.00000
2.47343311,35.6365,28650043551038588.00000
2.50785792,19.8079,141605655422930.15625
2.44833477,16.9244,34957989691330.98828
2.48278004,30.5945,7013918710028278.00000
2.41756288,12.0673,1985392214224.70679
2.50018332,23.8409,732124824674003.50000
2.50871104,8.5719,142926792231.22223
2.50881678,11.0660,1048516602887.10986
2.43615148,10.1504,498847827193.68689
2.47238176,25.2254,1204687934454364.25000
2.44744073,13.1417,4093869159565.13965
2.47677497,30.7040,7234949784804889.00000
2.47472518,5.4089,5159561865.82754
2.42982111,14.4341,8886841895371.39648
2.47272946,0.6811,838794.06338
2.49257967,44.3198,221594798701615456.00000
2.45901663,12.9273,3598215389639.20703
2.44943867,40.7563,99797215449471408.00000
2.42598342,47.8223,448466001657046336.00000
2.45633430,18.0357,60915026762027.57031
2.44389998,3.0625,161413394.88438
2.50977473,39.8182,81367392560145200.00000
2.48417809,40.5967,96965096703472672.00000
2.48625262,31.2674,8575825779197863.00000
2.51248789,13.6747,5933413456737.99316
2.46609335,10.0406,468621701151.86505
2.49914113,20.7594,213308380826416.28125
2.48971240,9.4568,298868991700.69232
2.50699326,29.5516,5141032141701594.00000
2.45091925,7.8525,70138905110.93352
2.50817912,46.0656,320044416690361472.00000
2.47669044,22.7069,468960998316095.43750
2.48943944,27.3683,2537647732789386.50000
2.48236644,44.8755,248674883919195776.00000
2.42246139,42.7801,156433655922563712.00000
2.46722525,42.8842,161635895691528800.00000
2.47059886,29.4490,4923945787319800.00000
2.48026441,24.6767,990700178080205.37500
2.46658313,25.4953,1323592477376285.75000
2.42492999,17.9773,58325790195489.11719
2.47642550,8.3661,115537313654.19069
2.48803908,34.2987,20164296030711952.00000
2.49165536,25.5158,1345146428049168.25000
2.46765329,45.2324,267147096973570112.00000
2.49103216,13.7205,6021993410803.77246
2.44521073,46.1013,318260606494401472.00000
2.46784091,3.7986,559425805.16379
2.46846482,6.8342,25849391132.67412
2.43805460,27.6182,2710151958071818.00000
2.50339403,47.5727,433400020180155968.00000
2.48674502,48.2002,489000331443854848.00000
2.50799034,31.4754,9173575186909566.00000
2.49648658,6.9336,29519550779.59119
2.51112900,33.4947,16292102451007394.00000
2.48208331,16.8367,34007610251534.14844
2.46484519,20.8616,219556393821195.06250
2.47508250,6.3770,15929238948.14625
2.50016341,19.3684,115895111200400.40625
2.49691510,28.8797,4152713754891508.00000
2.46906057,44.4851,228365141713168384.00000
2.49298117,30.0060,5886922371362984.00000
2.45701428,48.5802,523702393275279232.00000
2.48699823,34.4817,21177776419195164.00000
2.48041461,17.5119,47719956622979.54688
2.49388355,21.8205,331119704695274.93750
2.43688255,3.1092,172918481.23978
2.46557387,8.4555,123999915943.62672
2.42799698,9.9987,440005989200.10327
2.47705553,34.1236,19173194459365232.00000
2.47819118,22.8869,503553771689449.25000
2.48043856,10.8651,886821335532.97607
2.43921543,45.5012,280851326207836192.00000
2.45438379,11.2805,1176642672017.16821
2.46258827,3.4850,338355383.03573
2.43334604,40.4592,92829997242548464.00000
2.48376014,9.6882,359051035729.01660
2.42913532,33.4099,15557470917605800.00000
2.51200983,42.7083,157045882673003456.00000
2.46358507,11.5318,1415519639310.32471
2.48836351,27.2173,2412253332278980.50000
2.49616875,17.0466,38111662621072.56250
2.48441380,23.2696,585526936736104.12500
2.49960408,11.9686,1963028254578.63110
2.43425465,20.5782,191983315411532.46875
2.47071415,24.4537,909713469518206.00000
2.46405431,41.2049,110966235025799600.00000
2.42540546,49.7123,647631091708457344.00000
2.44960550,18.0128,60049559427631.33594
2.43891097,39.0606,66844936765151992.00000
2.43760637,11.7114,1576038987822.45996
2.46366660,4.6830,1991742674.06061
2.45334874,40.4089,92179805192195520.00000
2.42894011,31.0477,7901825913374040.00000
2.49776457,20.8662,223078838756783.81250
2.45540359,15.7040,18451546784180.30859
2.46429774,24.2261,834280129262914.37500
2.45039988,21.1060,241957626281981.03125
2.48784643,41.1792,110918014828552416.00000
2.44275025,20.6850,201723043243093.21875
2.46979143,11.1094,1051844182680.54980
2.47959959,6.3338,15263750321.06277
2.47446188,48.3789,505220820656671360.00000
2.48093851,27.2286,2415377918734100.50000
2.46728283,11.4834,1371659376629.13867
2.48212219,4.4448,1472190146.37185
2.49747027,1.0181,2301378.99036
2.43251452,24.8240,1027309406349484.50000
2.45244237,49.1781,587571277528074496.00000
2.49415362,49.3985,617954284718311424.00000
2.46570639,13.4226,4937476489637.46973
2.43936656,25.8095,1464684054245787.25000
2.44923283,40.4598,93185541731313184.00000
2.47662255,41.1113,108934751672811824.00000
2.46101683,43.3378,178221214138396544.00000
2.48523852,10.8288,866456596549.11108
2.48488946,12.9745,3770187575948.76514
2.43037032,29.3768,4754425430024760.00000
2.46546227,44.6132,234463266641075584.00000
2.46400593,42.6055,151911928898644032.00000
2.51628853,39.0322,67633696302413096.00000
2.44426195,21.7778,318872616182049.37500
2.46588559,2.0346,23556938.36627
2.44941619,17.5308,47435205010800.25781
2.45884569,34.3821,20461552033867028.00000
2.47635142,15.4609,16339705025842.32031
2.48571098,26.2372,1727607170178148.50000
2.42951230,20.8943,219311099360691.03125
2.48795109,30.7144,7281811323544883.00000
2.46489009,4.7540,2195466387.73795
2.48334657,26.6730,2004396798489074.00000
2.43325902,27.8625,2932279121650552.50000
2.43082811,40.9005,102720752356030272.00000
2.47704497,43.0693,168682886632749440.00000
2.48954071,8.6965,156822118978.14575
2.43539948,20.8953,219953268663962.15625
2.47684053,33.8474,17781786610684512.00000
2.47668766,41.7363,125511862409022416.00000
2.45370204,3.3635,273415308.08025
2.45173697,28.4940,3620052644491125.50000
2.45791090,44.3143,219709781319641280.00000
2.47659122,19.7817,138037096185221.60938
2.44623061,26.2580,1716492107057253.00000
2.49741567,11.4873,1404938066141.91357
