# Polynomial: y = 4.5164x^0 + 6.8226x^1 + 9.7704x^2 + 4.3309x^3 + 10.0000x^4 + 7.7654x^5 + 9.5877x^6 + 10.0000x^7 + 8.2541x^8 + 4.0580x^9 + 8.9984x^10
x_base,nonce,f(x_base+nonce)
2.47972754,17.1519,78463298716097.67188
2.45897822,14.0291,13775884659222.40039
2.46791704,10.5814,1340537400529.44043
2.44809647,5.4215,8810094517.28744
2.48044190,9.2767,474903402314.08246
2.51204390,9.1328,431658860635.10144
2.50882288,7.0109,58246962079.06178
2.50394896,0.6435,1104586.64426
2.46147404,4.9418,4810000383.40665
2.50479927,0.3877,491886.81597
2.48976497,17.7996,108993842520389.07812
2.47935693,12.8042,6468920369584.83203
2.47454332,13.0984,7798219476255.66992
2.48234222,0.6664,1108956.02649
2.43868351,1.2366,4939364.18987
2.45699941,6.2242,23320095660.67028
2.48520921,14.7931,21966569790251.63672
2.44031791,19.3578,222903425256215.78125
2.50651144,12.5775,5675048176216.07422
2.49220802,13.8487,12598345291874.05664
2.47797967,17.9651,117515265478777.14062
2.46918542,10.7779,1557084607548.94580
2.45985613,15.3457,29641141011666.67578
2.47698850,19.9772,299634830542991.56250
2.47926962,5.2402,7279148184.91481
2.44809117,4.4283,2316201405.41200
2.44645745,10.8805,1653117371245.35278
2.45272669,19.5335,242852965664002.87500
2.50474193,2.6537,135868926.17796
2.50307882,17.0259,74466622371010.92188
2.49710916,5.3031,8069762097.26660
2.46990557,2.9515,221615140.30741
2.50814999,17.9165,116462895048366.54688
2.46855674,2.2769,59863941.59530
2.48749584,12.5324,5439264847038.37793
2.45548307,19.5713,247359091735295.90625
2.47322280,0.6161,923548.79318
2.49099154,17.3069,85347868998828.15625
2.46056463,18.6149,159243517731457.00000
2.50620407,11.2593,2281963229821.20654
2.42044069,16.8834,66335172454673.34375
2.50266561,2.1455,48858734.66046
2.47883068,17.2330,81719278907927.57812
2.49351441,8.5622,257566598011.16431
2.45330046,1.8444,22680061.11655
2.41800884,7.4487,83122817542.69560
2.48868127,16.3928,53203511365012.92188
2.45142894,13.9125,12776343952800.23633
2.48811367,4.7536,3865979414.08502
2.48622148,7.2811,75169055677.23726
2.43178845,3.8417,935065960.02531
2.45754899,7.9592,142509779587.47079
2.44525552,18.4021,142863173141106.03125
2.47549793,3.9979,1274787497.85545
2.45376793,18.5401,153199563512823.53125
2.44691797,14.7614,21095537697394.77344
2.45764709,2.9288,207940316.67385
2.46437389,6.6578,38133920032.37296
2.47001027,12.2143,4342940703462.91504
2.49055172,8.2275,189211482995.25870
2.48007371,13.4881,10010411600389.84961
2.47930232,18.0798,124339268629792.31250
2.51603792,13.8240,12591661639125.96094
2.42906947,9.9128,769738621933.71045
2.48088934,19.1697,208303254770650.43750
2.42595195,1.7541,17292889.37328
2.46765564,3.2888,400136494.31615
2.46344961,10.6060,1361268785852.61304
2.48362332,6.8400,47369772379.24168
2.45015779,2.1128,40756493.34849
2.47353183,7.2813,74219616667.02983
2.47701117,5.5612,10870455798.60921
2.43316285,15.8044,37643555445763.80469
2.48653659,2.4749,92664085.77778
2.51232299,16.6169,60588640951183.22656
2.50406583,7.6063,105922847441.46393
2.49996794,3.5397,642642371.73280
2.45905570,13.7114,11348307393719.85547
2.50083411,16.4669,55677197146233.73438
2.45700960,15.3784,30140324758811.05859
2.46417998,0.9898,2706122.44781
2.51304115,15.6021,35198808102485.98438
2.45322819,17.5840,96214074780440.62500
2.46613764,0.7552,1380790.81967
2.51635725,7.6008,106632021507.58096
2.48169287,18.0062,120109984800765.48438
2.44842921,2.7764,154078201.32451
2.49223183,15.1902,27660041979537.49609
2.47674870,5.5097,10196066659.55976
2.50031198,5.2713,7781307339.28036
2.42481500,6.6090,34621564703.20879
2.43857103,4.9505,4719389611.61552
2.45183085,16.1664,46253097970380.83594
2.49992087,4.1186,1587130948.33697
2.46090230,1.2472,5384600.40104
2.44672147,8.0371,151897734067.02838
2.48193860,4.4515,2513474462.26335
2.47265303,3.7047,802804409.87375
2.46838368,13.3893,9341218576230.56836
2.44462038,19.6405,253972831140819.84375
2.43995727,16.9808,70452257610541.81250
2.43409775,7.6074,98967623811.52304
2.43853009,12.1097,3958298644425.10645
2.46069891,18.4111,144542761614202.53125
2.44628416,9.0558,381813493455.71753
2.43562899,6.1917,21923306476.52351
2.46156877,4.5275,2720288261.97705
2.47841785,4.4437,2473164381.57822
2.47202748,8.6305,268619672127.69543
2.49900130,18.8974,185153897833273.06250
2.46284396,12.9127,6867456430735.41504
2.47273547,15.1784,27175864320187.16797
2.47250913,7.6391,106052357015.60173
2.46771539,3.1370,307504709.08096
2.45680831,6.8946,48790361424.51225
2.47628627,12.0984,4030584307630.11230
2.46461167,4.3603,2150270920.92432
2.42851054,18.9756,185820435720172.75000
2.47926722,7.1044,62251596624.84258
2.46132351,1.1084,3723296.48983
2.42807110,1.1083,3399643.77752
2.48749369,1.4916,10694004.12370
2.46793603,3.1479,313570218.99162
2.46983137,16.1688,46760914185219.57031
2.48299143,6.7080,41088234034.07088
2.44570954,2.7975,159494037.08474
2.47723184,6.7299,41810289104.99541
2.47153363,2.3472,69576683.00255
