# Polynomial: y = 10.0000x^0 + 3.7241x^1 + 9.8138x^2 + 10.0000x^3 + 2.3840x^4 + 1.8519x^5 + 3.7730x^6 + 7.6027x^7 + 1.0007x^8 + 5.3781x^9 + 1.7868x^10
x_base,nonce,f(x_base+nonce)
2.48882597,0.1955,86035.84238
2.42646220,1.9470,8120416.46518
2.45014461,5.8762,3941702517.68343
2.44563594,2.7157,39278255.45765
2.51651845,8.0593,40452337991.27407
2.43890841,8.5392,58250984354.43257
2.48687497,5.7156,3408003091.00252
2.46044735,5.9970,4587413024.35564
2.44083559,7.4882,21854630908.69978
2.46859668,0.3117,118545.11871
2.47058522,6.4225,7474116840.41175
2.50020527,7.8530,32866940032.36016
2.50999836,3.2896,119964011.82770
2.47349207,1.7678,6072712.28701
2.49293640,1.4751,3237983.52327
2.44836274,0.4858,194283.20789
2.48280375,2.3326,20266037.03344
2.49891445,9.9189,194472427129.57410
2.42137530,4.0414,339833777.91317
2.47391327,0.5038,222503.88730
2.45678334,5.2488,1859294457.70958
2.44984279,1.9201,8058699.93169
2.47521911,7.0319,14314264419.45691
2.45895998,4.0180,347089449.44082
2.49594839,0.9258,807327.49501
2.49609231,8.7261,72216801387.74472
2.46140310,0.0201,42232.35402
2.48567453,1.0765,1175494.57049
2.47674618,6.4935,8129237621.67966
2.43883552,9.7471,161693469515.41821
2.42264563,4.5047,663877699.30771
2.46436253,2.4678,25462974.92774
2.48995691,0.1957,86425.03634
2.50711844,2.5822,34345699.58439
2.42909651,2.9453,57825809.28382
2.46964105,2.0334,10711352.48511
2.47261521,4.4096,623272073.20665
2.46702950,0.9264,747130.83463
2.44276271,5.7937,3547550225.30134
2.44752892,9.4078,123528594513.62210
2.45472747,3.4931,152863171.61033
2.47346027,8.0330,37935541648.27896
2.47495319,8.1243,41336063717.73579
2.42415816,9.0004,86005188113.49075
2.44715902,7.2338,17077938319.81615
2.45844525,0.6935,376250.20350
2.43743547,8.5741,60007406521.09976
2.50022372,4.3975,636966363.07327
2.47110326,5.3342,2105997325.79775
2.46105559,4.4488,647867079.97947
2.45476536,4.1584,424194992.69257
2.44343247,4.7751,988302975.39562
2.47547169,5.0723,1521635710.63315
2.46213334,6.9899,13526621595.58792
2.46587631,7.1968,16766252877.22319
2.48596181,8.7402,72466894118.76085
2.49893493,5.6649,3255368547.56382
2.51659281,6.4039,7701163723.05834
2.48029859,0.8580,641406.53599
2.48285838,9.9768,200986899073.40036
2.48453528,0.4184,176082.36153
2.50861902,8.8115,78618795013.16272
2.44768181,6.1780,5554812422.18428
2.46743630,9.0243,91080450110.53740
2.46343507,3.9940,337137729.61308
2.45616452,7.6085,24945998103.19446
2.49027064,0.2812,115148.86815
2.50859847,6.4277,7834902328.34858
2.45833360,1.2338,1644385.66290
2.49818946,4.6421,889469285.89158
2.50326915,7.8870,34033401576.82302
2.45702111,3.5902,179255668.34658
2.48421126,7.1886,16938396295.26605
2.47823947,4.1496,433359297.83275
2.48407846,0.7092,424538.74002
2.42718676,5.2525,1799637185.74519
2.48761100,7.8490,32356448999.24165
2.43434260,6.6372,9067581910.80489
2.45554383,6.3768,6992250787.23582
2.44440658,5.6703,3070195464.62537
2.50097626,0.2421,104810.53077
2.45607053,7.0057,13662944760.43340
2.44593381,3.2642,103339344.60594
2.44960061,2.7045,38755406.11946
2.43559319,0.1608,63571.38418
2.49009648,5.0308,1469983076.28135
2.50394899,3.5649,185514970.68205
2.46818407,5.1558,1677113390.33808
2.48515661,2.6181,35254376.95232
2.45245894,1.5106,3199909.54351
2.49468931,6.5897,9193295325.42110
2.42954813,6.8810,11679136387.17866
2.43360454,5.7112,3182480116.18711
2.46760566,2.9878,66729359.78696
2.43586258,4.8487,1079279644.53696
2.50149811,1.4536,3139852.31707
2.45441417,2.2161,15153355.08235
2.49712218,9.4953,138240872948.32651
2.45495737,2.4054,22141531.86222
2.46020649,2.8429,50890929.34813
2.50912810,4.1155,431338638.83224
2.46520067,2.3343,19637606.36553
2.50714067,3.8518,290740907.15525
2.48906060,4.8818,1209519600.29367
2.45739106,6.7294,10252810801.84306
2.43346024,0.0637,44695.01550
2.47646574,6.0870,5177528630.24979
2.45091860,8.1325,40737059380.94140
2.50584600,8.9921,91562927860.75031
2.47111663,3.3477,123834680.15249
2.47333882,6.0438,4911748156.16803
2.46315723,3.8580,274526290.61100
2.46372232,4.5869,787206961.06214
2.51736270,8.8372,80989126393.63155
2.43025230,2.2263,14728073.61939
2.48180056,7.5671,24567541857.57681
2.46160586,0.9890,873131.87969
2.46824496,7.6583,26482844876.86000
2.48978124,8.8976,83307239459.47997
2.48811332,0.7527,486930.17216
2.45764832,2.2732,17121117.30234
2.45048961,8.1533,41509125478.65920
2.44667861,0.5169,212963.71325
2.46178392,6.3732,7012599108.16905
2.45451573,0.9240,717083.35171
2.47136897,5.0961,1560523568.49788
2.42370589,5.3649,2062740317.06023
2.48182031,7.8302,31613076424.40929
2.48495070,2.0781,12146007.29784
2.45657930,4.4342,630801200.30166
2.44925381,0.1201,57819.65029
2.42912455,1.1036,1087676.51526
2.46552714,1.1286,1277956.57692
2.47574245,7.9954,36708900311.66423
2.46962419,7.9601,35315926515.79273
2.47673492,4.4944,705535874.19946
2.47633593,2.4744,26392053.58167
2.48512020,9.1658,104199063595.93695
2.48255979,4.2143,478899298.44404
2.43708155,9.1924,102338527237.99454
2.47471704,1.7485,5832258.56767
2.47335001,8.5433,60280312183.41600
2.45870897,7.2853,18193219929.15495
2.49845185,9.8046,177569128686.29413
2.51057058,3.9474,337407214.32550
2.51024862,9.3523,124266728700.84555
2.45079122,2.1137,12182475.61989
2.46877608,5.2082,1793493330.08927
2.42698749,7.5691,23336966185.62383
2.45511618,8.7382,70420747608.21399
2.48693975,3.0522,77211125.93862
2.43286793,7.4839,21592784879.28046
2.43818564,6.4744,7635031572.55393
2.48016316,6.1538,5606853110.07539
2.46014075,0.1353,63360.29913
2.47634982,6.9612,13326111860.67607
2.50032232,2.2307,17127109.97465
2.50284914,9.8263,181292308415.95456
2.46837782,5.7852,3619749551.34610
2.49547340,2.4738,27349642.59859
2.46833365,1.9976,9902443.82605
2.51001297,6.0969,5438472507.76812
2.49905557,2.9256,63214011.92984
2.48745568,5.6815,3275236298.15745
2.44947807,0.1636,67373.88101
2.50934995,7.7262,29398537177.03105
2.47829481,2.0856,12167364.91781
2.44386707,2.9825,63405200.61223
2.48163668,6.7754,11041852584.98173
2.49220413,4.6722,918936819.69395
2.43693048,3.2716,103061338.53416
2.42045096,9.5259,133129742911.21783
2.44747488,0.0968,52910.34844
2.48451298,4.7418,998651783.36938
2.43893281,9.0994,94757401938.94882
2.47080001,1.6630,4764109.46086
2.49931183,3.9575,336824340.37718
2.42163224,8.5399,57397266731.55451
2.46586971,6.6247,9254331387.25190
2.45226861,7.6003,24655139067.87373
2.49022040,1.5843,4156669.09163
2.49830530,8.1672,43929196847.82354
2.46750115,2.7116,40589059.58478
2.44398583,3.1375,83056681.42046
2.46679625,5.8866,4067809707.93787
2.47872832,9.6695,156860987637.28201
2.49531544,5.5157,2710121609.15528
2.46949895,9.4270,127791265342.23935
2.50206232,6.4858,8285861541.69036
2.47729401,2.5889,32884536.10254
2.43458866,0.9152,662256.34979
2.46273362,5.2415,1856141737.87229
2.44642690,1.6518,4390675.39704
2.45150505,9.0123,88938424972.53262
2.49938752,0.9354,836486.14006
2.46433159,3.4099,135632825.44195
2.49970669,8.7486,73876456685.55396
2.44896260,3.3153,113130159.45416
2.46987135,0.9662,839407.79794
2.46232424,4.6079,808611556.61202
2.47349776,2.6485,36510269.57758
2.48095826,8.8772,81240233431.81151
2.46481459,2.8402,51066329.36645
2.45048784,5.5505,2677400637.12516
2.47383098,2.4423,24684826.34372
2.46993904,9.5322,139341141164.63574
2.43447226,0.6558,313369.54557
2.44315433,4.0000,330022289.14924
2.47484550,1.8745,7705894.79021
2.45663425,8.4843,56352108803.64355
2.47109872,8.7584,72677734003.33144
2.42745351,6.4544,7382825471.96822
2.45001135,6.0499,4816088157.65545
2.50983633,5.2832,2074139406.79989
2.43825105,8.6112,62057244896.63780
2.48250747,8.2577,47027900670.00529
2.44929068,2.6560,35388778.43258
2.43134567,1.7649,5489372.77834
2.46512333,1.3724,2363413.25146
2.49465385,3.1080,86125486.46113
2.46136862,7.5397,23450612990.38004
2.49921902,3.4379,150239560.24207
2.46619663,7.6363,25875749361.34050
2.46002174,6.4682,7766302765.84760
2.46527802,9.1301,99440409866.38089
2.45671674,2.8135,47951553.53660
2.42573654,5.3505,2031212916.32869
2.42372745,3.8396,251280695.13390
2.45877726,6.4184,7345113624.53776
2.47143620,4.8022,1063723688.12649
2.47993118,0.1284,66271.65454
2.48169404,6.9374,13074486615.06887
2.43188595,8.2878,46157643994.16909
2.48411970,5.9918,4685660636.23580
2.42832281,0.8388,524908.78864
2.47462773,4.4922,701336502.57154
2.49449466,0.2715,113086.16066
2.51552162,8.7051,72118056918.76788
2.47948264,6.3219,6757552319.04802
2.50300094,9.3249,120760212489.59982
2.47796961,8.1925,44129272111.06418
2.44369542,9.8060,170170348775.96613
2.46108461,7.4493,21457656204.79413
