# Polynomial: y = 6.7488x^0 + 6.6801x^1 + 5.0758x^2 + 0.8121x^3 + 9.6837x^4 + 0.8631x^5 + 7.7340x^6 + 6.4261x^7 + 2.4600x^8 + 7.5022x^9 + 8.6352x^10
x_base,nonce,f(x_base+nonce)
2.42852275,2.8277,164293122.73529
2.50023855,2.2804,64765968.52505
2.48472097,0.8356,1851183.15156
2.45198986,2.2107,50699340.81566
2.46112411,2.3422,67843238.52872
2.45527169,1.1102,3695123.15918
2.44950773,2.8907,191986985.64071
2.48647159,0.0652,147106.66175
2.46214571,2.8005,166276370.80793
2.42419295,0.6744,948719.73072
2.49284133,1.9581,32161056.99456
2.45421311,2.9743,225574005.96444
2.47303992,2.5290,100977154.07815
2.44243064,2.9078,195558100.45591
2.49030497,0.7030,1269075.26309
2.47196414,0.5138,663370.13536
2.46265388,1.6433,14614672.88616
2.48461576,0.9179,2346350.01174
2.47664606,2.2529,58290654.29111
2.45674719,2.2706,58025549.76722
2.46729681,2.4436,84304991.16828
2.44532003,2.9278,203938717.94076
2.43808633,2.4321,77694056.69944
2.45237454,0.0518,123002.17203
2.47235087,1.4173,8619376.53432
2.45670920,1.5396,11221506.18430
2.49696008,2.1663,50760129.26285
2.45284644,1.5681,11915058.63615
2.49771276,0.2547,303425.02234
2.42993705,1.1071,3418563.90336
2.43267494,0.9309,2098562.10339
2.46743024,0.7391,1320828.58844
2.46367196,0.7091,1192341.02691
2.43203971,1.2710,5339617.79260
2.51215495,1.1795,5182002.74532
2.44612196,0.5281,639071.21840
2.47116575,2.5699,108981704.55151
2.46440210,0.8857,2018490.61946
2.48552205,1.3929,8379869.96615
2.45259878,2.6601,125175053.44593
2.46066485,1.4151,8324077.60307
2.45504638,2.2180,51813680.82065
2.49043815,0.3719,441884.50705
2.48238156,0.6203,960876.32327
2.45153847,0.8816,1921593.82982
2.47933738,0.8535,1919912.54021
2.49581965,1.7660,21032080.17220
2.46406278,1.2777,5908579.53014
2.45996730,1.7375,18125987.91277
2.48518533,0.6009,912387.30372
2.48083594,0.1317,184207.83317
2.46814610,1.3632,7439651.66851
2.50714604,0.4942,697495.45091
2.44912544,2.2616,56056423.91908
2.47505125,2.7839,165132997.83226
2.42111314,2.3034,57685466.93459
2.44695085,1.3121,6179787.04995
2.46375859,2.2564,57166422.32379
2.47389791,0.3720,418089.31529
2.42958186,0.6159,802923.65456
2.44719843,1.7795,19397903.49295
2.46868513,2.9995,242316059.50750
2.47150420,0.9939,2802608.13109
2.46826067,1.8323,22977638.13575
2.41856030,2.3144,58704450.54819
2.44479716,1.4902,9650613.32635
2.46113616,0.5189,651209.18220
2.42940699,2.9044,189737261.73814
2.44106336,0.2983,289913.57701
2.49508846,1.7915,22258030.59187
2.42276523,0.9928,2435102.65742
2.44843794,0.6967,1095675.54320
2.48571123,2.4206,83535847.64643
2.47967434,2.3480,71292263.20089
2.49837449,2.3455,73673524.78248
2.42675675,1.2080,4455326.66842
2.47962504,2.2634,59939705.63022
2.46515004,2.6991,138136078.59542
2.45102703,1.1310,3865275.80333
2.42757262,0.7359,1158985.68593
2.46748043,2.8780,193858235.98367
2.50748095,0.9587,2808711.32857
2.51462598,2.5837,121762224.72305
2.48086657,2.1125,43779217.21977
2.48240494,2.3476,71630513.63049
2.47201324,1.3510,7283499.74923
2.47108973,2.9204,210896881.70535
2.42909058,2.6902,126768892.01321
2.46205923,1.1156,3819712.15406
2.45225169,0.1184,157877.22228
2.45086924,1.3379,6672316.26502
2.47950820,1.4102,8620615.02205
2.47677800,1.1891,4840517.10443
2.45317916,1.4204,8278436.46014
2.42806479,0.2227,211637.20019
2.46170120,0.2270,242451.82627
2.45427467,1.1867,4530001.29028
2.43863058,0.7056,1092624.99818
2.46623306,2.6444,124679306.87872
2.47114424,1.4788,10014115.56748
2.51739395,2.4611,96407671.91666
2.44249962,2.4713,84795171.95796
2.43991547,0.1181,150630.31890
2.47754340,0.1029,163707.85584
2.47757296,0.9068,2227799.99380
2.49370467,0.2250,269631.18285
2.44198448,0.1490,170201.60419
2.43725965,0.9907,2522190.23836
2.46117487,1.0664,3330758.67745
2.45543553,2.7709,155341896.30362
2.49588150,2.8051,178568402.27855
2.46199527,0.1711,198531.30030
2.45348102,1.4761,9521859.67364
2.46846798,2.3855,75193139.06978
2.42466945,0.9346,2072667.96718
2.47675666,0.4903,624393.59244
2.45515723,1.3617,7170043.65640
2.49607277,2.4571,91702196.46266
2.49556089,1.3833,8389116.48886
2.45732764,1.8784,24882479.11683
2.50591956,1.1797,5100158.05084
2.47297221,0.8875,2079872.47365
2.44959050,2.7112,137229885.34254
2.49847311,0.7871,1671846.03432
2.50819402,0.3726,470047.92325
2.49132247,2.2827,63892493.45290
2.43685948,1.5125,9999666.02986
2.49032131,2.2088,54717606.72298
2.46746869,2.1860,49725373.94367
2.43023314,1.9383,26786395.21225
2.46797453,2.8044,169321452.81973
2.49604250,0.5744,868715.88117
2.51484716,0.1668,236432.50305
2.45476786,2.2853,59574362.52675
2.43632129,0.8335,1595836.27852
2.46275428,2.9842,233222276.19884
2.44872101,0.6663,998421.59397
2.47480684,0.5457,741625.66466
2.48847708,2.9923,247859156.33193
2.46052472,1.0791,3442936.90255
2.47165579,0.4649,565257.03647
2.45083867,0.3286,333231.67640
2.44278933,0.2240,224193.41093
2.48438340,0.9897,2871488.00541
2.47488560,1.5408,11763802.79664
2.44694815,1.8816,24482429.60680
2.49671294,0.0927,169218.93787
2.48989994,0.1440,199111.82342
2.47865336,2.4593,88974465.52097
2.47672111,2.8983,204649103.33112
2.42820429,2.9216,195404984.65006
2.49300057,1.5425,12342678.94675
2.48714886,2.3557,73520670.56743
2.45691640,0.9577,2428548.88142
2.47833013,1.9424,30087315.99570
2.49318570,1.5345,12111379.55407
2.46575068,2.0661,38363787.96934
2.46478699,0.2109,231452.15886
2.51148849,0.1824,246966.15717
2.49985028,1.0812,3855044.32297
2.46035084,1.9348,28426523.09830
