# Polynomial: y = 5.2849x^0 + 10.0000x^1 + 7.9725x^2 + 2.6086x^3 + 1.6132x^4 + 4.6243x^5 + 9.0359x^6 + 6.6981x^7 + 4.6905x^8 + 7.0756x^9 + 4.9599x^10
x_base,nonce,f(x_base+nonce)
2.44033773,13.5518,5932828807906.60645
2.47657633,49.9763,803468963134553216.00000
2.46136658,47.0021,447542748586300992.00000
2.43920142,40.8778,119219694266945280.00000
2.46810722,45.5884,335642787477642176.00000
2.45059187,18.9335,106005609174609.98438
2.43335688,9.9411,468624364567.53864
2.46912963,42.5574,175350310905961984.00000
2.44425932,13.2203,4832703772148.69531
2.47048408,21.9841,402149312506890.37500
2.51549025,11.2142,1309802242796.25635
2.47339569,41.4653,137414840193121696.00000
2.48846450,15.0154,14527313468598.62500
2.44525029,2.6836,82899747.31365
2.48037426,22.0827,420242440898992.00000
2.45123378,26.7974,2386115184335664.50000
2.47460998,49.3848,717276734595554432.00000
2.45483977,9.5834,356943777255.74500
2.45505485,12.3037,2678791157013.41406
2.49277895,35.1228,29215064816072120.00000
2.45972582,16.2575,28246479500232.53516
2.49056994,49.9299,798532166354567296.00000
2.45769161,37.9556,59708035399831816.00000
2.49240540,23.9909,888315309678758.87500
2.46281386,38.1575,62826844546778040.00000
2.42928080,42.3347,165420525921673888.00000
2.43528467,23.1014,618524468746652.37500
2.47449787,31.7353,11351994973148678.00000
2.47222140,7.0678,35980332065.17269
2.47580866,18.0432,70340568055779.68750
2.48746031,15.9830,24761058485035.86328
2.43503772,27.7688,3285395453785170.50000
2.49126342,28.5365,4294642163128356.00000
2.42485339,15.9673,23738907502139.46875
2.48450988,10.6455,842012161232.14783
2.48883626,49.4142,723316951975490176.00000
2.48682353,39.8464,94822088597952000.00000
2.49544780,30.4887,7893906072609165.00000
2.46542983,8.2998,118395249679.43294
2.48628358,13.1639,4788937040329.27246
2.44121291,11.3184,1338326253648.83618
2.43865983,9.2931,276665290124.15161
2.44885534,2.7157,88673858.20887
2.46301997,42.7308,181953924591300192.00000
2.43330690,8.5821,148521190027.41882
2.46151154,8.7317,173952022072.05429
2.43376256,35.7293,33738482598456472.00000
2.46039517,14.1527,8654692724090.59863
2.46193883,28.1512,3756393017887777.50000
2.46918436,11.2613,1310552109656.95898
2.44714051,24.6507,1115994388986900.37500
2.48970299,30.1454,7100514422318444.00000
2.47707540,5.1191,3832110626.19670
2.48706757,0.1654,153136.63220
2.46713214,13.7884,6975569302365.58887
2.46574569,18.6712,94445606764884.78125
2.44217451,36.7304,43761948357996752.00000
2.49434514,12.5048,3143635259277.72559
2.51127080,5.2982,5028352653.84062
2.51058404,18.6408,95088357717428.14062
2.47708329,18.3053,79838612512001.85938
2.50251286,31.1863,9743251689505230.00000
2.45615162,11.9006,2037898071444.07275
2.46954924,22.1782,434869325982009.50000
2.45959334,24.1155,919416966888858.00000
2.49812796,26.9869,2585123797296654.50000
2.48133267,48.0691,555864308315853888.00000
2.44364824,16.7013,35346923749653.04688
2.44513153,29.3089,5406980501330830.00000
2.44981363,19.4205,132533865383552.37500
2.47888453,25.1934,1374963445179762.00000
2.43241024,36.6691,42977339038282096.00000
2.46974198,23.2130,654617736652345.75000
2.48376240,9.8789,464228210013.56274
2.48775020,10.1489,576552182598.44348
2.48553492,32.6147,14662514615941202.00000
2.49106539,16.5716,33867695709613.98438
2.44154632,41.6716,142950829670652736.00000
2.45105557,15.6816,20617285094936.02344
2.47190587,3.9616,753602691.19799
2.44838428,35.1698,29235229365981624.00000
2.45739364,18.5446,88624336662437.90625
2.42561183,17.9907,66921691949469.24219
2.45766216,5.8842,9608911514.83863
2.50824382,41.1740,129626589218802448.00000
2.49680696,25.9873,1833283379726815.50000
2.50651277,9.9159,486887475971.32892
2.45077863,16.0296,24893310311879.69141
2.46857658,27.6006,3142486986080455.50000
2.47603492,11.0088,1096168363520.11865
2.47324719,32.5870,14496997749119266.00000
2.49998304,48.7657,639464894086488832.00000
2.45892140,33.1081,16724448861725754.00000
2.44851101,31.4841,10468577145547196.00000
2.50060879,15.6774,21134653542134.73438
2.46411330,6.5632,20887960555.23362
2.48112934,41.1729,128794472063837664.00000
2.43763013,3.6355,429266996.77181
2.47771330,39.0153,77650071145886656.00000
2.46983417,18.6804,95037025138775.31250
2.44867715,41.3653,133576140421890096.00000
2.49080198,33.3564,18083958326782672.00000
2.50231519,23.1115,637355096298705.75000
2.50700322,48.9697,666203631108616448.00000
2.47611167,45.1683,308025272367766144.00000
2.48139543,25.0030,1284859978667125.75000
2.48097768,41.2235,130285727964857440.00000
2.48279913,36.0642,37276711753797496.00000
2.48032461,43.0090,194167642759607168.00000
2.43929687,17.6871,58061933487627.88281
2.47345200,0.4027,326590.08154
2.47681438,8.4965,143014057532.02399
2.49986278,9.6180,380969325025.14661
2.48983454,5.0148,3402534069.29354
2.47170357,9.9558,488863337320.39465
2.46128986,13.1700,4731957990916.19727
2.47363218,5.2002,4234152622.84991
2.45684699,43.1441,198969857803437792.00000
2.49150115,47.8219,530413356456476992.00000
2.44395398,19.0790,113045326024798.01562
2.47685508,25.8544,1737716392418451.50000
2.45092992,25.0584,1296503293322379.00000
2.45544482,8.3984,128369935141.56696
2.48331724,2.7589,102501956.67741
2.48130755,44.2896,256133981230561056.00000
2.42435272,11.0998,1128203582727.34692
2.46448995,21.1298,281693510387854.00000
2.48080871,44.3495,259395629299301312.00000
2.45529325,19.9461,168211495864940.21875
2.47239621,8.8032,187012213940.17847
2.47295186,7.4778,54502697312.92653
2.43963261,48.3455,582142561849001728.00000
2.47336209,22.8653,572450585325732.50000
2.45223532,37.1896,49274932336509672.00000
2.51028101,26.2949,2049591959066627.25000
2.46589376,49.1002,677830715216651264.00000
2.45547591,29.4834,5728614086878821.00000
2.51494452,34.1759,22799275027098452.00000
2.44224260,21.3717,308872100017421.87500
2.46616523,40.3844,107024989851960608.00000
2.44911518,19.7232,151880301755350.65625
2.46124049,20.3876,204741389730900.06250
2.46470949,6.7185,24721442177.15860
2.44872839,2.9094,126767827.56257
2.48123405,12.5139,3135318591842.05176
2.46745638,25.9862,1813876026468842.00000
2.50771655,23.6702,791532462250855.37500
2.47204992,37.8457,58316263079201800.00000
2.50267333,20.4611,215209209666106.75000
2.47991283,11.6181,1702135745523.25928
2.47793319,26.0649,1871240502468696.75000
2.45186625,5.4431,5595445772.19487
2.42293130,6.8376,26848296048.47272
2.47301439,46.9194,441173663470192384.00000
2.44798270,6.1368,12740844622.21322
2.46976587,31.4773,10513069555354676.00000
2.42732924,12.6218,3248951658405.85107
2.46521462,12.7031,3513003013204.56006
2.47138426,15.2239,16182217828890.02344
2.47104337,47.3822,483977746046083584.00000
2.44775084,5.7092,7709713747.17088
2.49907250,30.0447,6905133931173212.00000
2.47382106,0.8683,1349625.45837
2.46889573,39.4728,86435554570559488.00000
2.46176828,32.6848,14856422905872600.00000
2.45281279,9.8217,432529767284.23749
2.46584033,0.6419,677501.77728
2.48488705,40.6806,115127943641859488.00000
2.45091099,22.2514,444535525178151.37500
2.45631328,10.9896,1065264657054.61230
2.47862069,26.4022,2103780134752951.50000
2.41889212,17.7421,59060530257304.18750
2.51418456,39.8017,94435730805108016.00000
2.50141329,47.2759,476677515018517632.00000
2.44082717,30.0096,6710456018853128.00000
2.45834958,0.8240,1137053.71397
2.47267692,49.6780,758479567005019264.00000
2.42253031,40.7781,116065584790739936.00000
2.45946784,46.0857,371266483210470464.00000
2.42860216,37.9215,58784238948318848.00000
2.45710944,14.3521,9722619283793.34375
2.45781609,6.9775,32274995973.22229
2.44436393,14.2805,9249589693854.89062
2.47480316,5.8645,9579987302.62774
2.49987292,36.1441,38221635186832000.00000
2.48164869,27.9216,3507776355425433.00000
2.47201130,9.9726,495556246539.46167
2.45762408,19.6078,144760182594092.00000
2.45949609,24.2342,961054799614285.62500
2.49635084,42.3632,168974880579292512.00000
2.43938741,42.7622,182265902455890144.00000
2.46849433,22.8262,562649619786061.50000
2.44839063,8.8806,195941337551.83130
2.46202930,24.5197,1069328881158123.62500
2.47562334,17.3868,50928711338586.82812
2.43383472,18.6827,93543643755315.12500
2.47787465,22.2339,446231654364837.87500
2.44591747,3.5426,374366698.12890
2.47320789,8.4118,132053494844.84976
2.44976609,44.9415,292091658471732736.00000
2.45437881,29.5596,5864140573266755.00000
2.46149058,37.9993,60411024999458120.00000
2.44854610,10.3781,668221132437.11853
2.47669854,24.1704,944497615097096.62500
2.47443122,39.3837,84734520149135488.00000
2.45954122,41.1460,127375657046216864.00000
2.48202341,3.4833,360465401.40437
2.49777319,7.8706,81739298654.30647
2.46380582,26.8102,2406793142448197.00000
2.47244195,30.5636,8018440189984009.00000
2.43024786,21.6463,344448448727683.68750
2.42624939,22.0647,408134340190586.75000
2.48065170,15.8039,22396309809379.32422
2.46348013,2.9787,147476448.48276
2.48203784,35.6645,33593221592256996.00000
2.49282501,47.5430,501945503673780992.00000
2.47507558,21.5478,336891023346436.87500
2.43483204,6.0773,11719667001.43707
2.43561829,32.6307,14522018421072584.00000
2.45540726,12.1684,2445877420191.48145
2.47721277,30.5184,7921268578391362.00000
2.49047563,1.1470,3024700.42591
2.48216200,34.8782,27299361004516588.00000
2.47676300,42.7193,182043966106368576.00000
2.43828277,4.3055,1194316473.36057
2.46783923,15.4587,18406664233898.82031
2.47225321,43.7248,226472937842966880.00000
2.50501023,43.1531,201470287435481792.00000
2.49099948,40.9363,122280190091522080.00000
2.50230561,7.1666,41064678789.97704
2.46052483,12.6385,3357238049976.44434
2.46776893,42.6758,179947185507966816.00000
2.43132824,38.2528,63817347959494568.00000
2.48535459,28.8338,4713429365486494.00000
2.48340815,42.9871,193368476523932288.00000
2.49382415,19.8409,163302874153837.37500
2.46047588,16.6317,34391681428977.53906
2.50091537,8.8810,205168755442.26486
2.45520212,21.9156,388659954798852.50000
2.48750890,49.4350,726027756049113600.00000
2.48757280,15.9012,23695648126594.35156
2.45102681,37.7836,57129220923180392.00000
2.43814858,22.7391,537205588740512.00000
2.47141972,28.4319,4126234809513365.50000
2.46945244,9.7798,423812646928.47858
2.47420701,15.8313,22652289486868.98438
2.46492448,33.9868,21361678784314700.00000
2.45727429,27.6370,3168689742772632.50000
2.47696525,5.0136,3340502334.22448
2.46684822,42.2502,163699810741437088.00000
2.46234385,45.9930,364473621434097280.00000
2.45980584,28.1559,3759529389567057.00000
2.43852800,8.6433,157600347576.15308
2.44729381,9.8431,438092448576.22107
2.51604536,24.3637,1029797971592847.62500
2.42998737,7.7907,70957439850.15933
2.44920737,34.0970,21919661560227012.00000
2.46517663,42.9909,192757553208322208.00000
2.48140602,9.0028,224119204249.79916
2.43842201,5.4933,5856462606.59798
2.45503902,33.0593,16479347919723900.00000
2.49215709,27.3050,2870743137025539.50000
2.46809230,27.5629,3102995384622239.50000
2.46099276,24.0817,908328125774625.50000
2.46647754,7.0677,35763856067.94533
2.44678238,18.3865,81801949129569.90625
2.45540733,11.2565,1293110906831.19092
2.48790588,20.7431,241433917492598.25000
2.42173308,38.8250,73177355683185248.00000
2.50077040,4.6196,2032847620.05650
2.48143073,28.3715,4059752290716749.00000
2.49785533,8.9182,211326699074.66016
2.46028569,11.9506,2115264641640.46533
2.44960386,25.5822,1563380144648917.50000
2.45700998,36.5324,41765370283878304.00000
2.47511805,33.5877,19197039877533652.00000
2.48415438,41.1185,127291630379892592.00000
2.46666794,28.6580,4430037865410955.00000
2.45734858,22.4292,478621032809073.00000
2.49536127,25.1990,1385915362574425.75000
2.46972256,17.7264,60090367271770.65625
2.45208434,7.4837,53700143228.18893
2.46843729,39.1734,80470673591087296.00000
2.49944683,14.4355,10468265737959.18750
2.49082993,17.2017,46765399919874.00781
2.48292646,37.6115,55176272648529784.00000
2.46850015,17.5420,54826298033113.50000
2.45318868,12.1376,2391740023372.60596
2.46455872,49.7227,763802222108573440.00000
2.48030090,21.0428,273358673914887.25000
2.47184165,30.6602,8253487837411426.00000
2.48879396,40.2854,105138983243526944.00000
2.47742148,37.0095,47389541390607192.00000
2.46292528,12.2822,2654393138642.09912
2.48283298,32.7562,15250307780388802.00000
2.46184615,12.4731,3012879098224.79639
2.48216164,39.7791,93227832998766352.00000
2.49151076,1.0826,2557411.88529
2.47063020,37.2315,50026819488940424.00000
2.46909799,12.6442,3388806330705.69434
2.49261972,27.9099,3506939337876780.50000
2.49509401,4.6700,2161422694.93490
2.47125200,13.2601,5040812835644.05664
2.44344816,3.1098,179501075.45275
2.45365708,14.0287,8002682214326.79102
2.47146357,44.7177,279907643618519392.00000
2.47957424,26.1446,1924982843389728.25000
2.47063299,37.0693,48027283646632976.00000
2.44960087,19.2752,124029357291526.28125
2.45724932,1.0450,2106993.94548
2.47420368,1.5215,7438130.69059
2.46162128,11.0693,1133802675366.52246
2.47948634,1.4279,6002004.46647
2.49878494,24.8779,1235637571182673.00000
2.45351493,17.0712,42956314177846.32812
2.45473716,4.6449,1975612381.91277
2.49256643,41.4003,135992878786502112.00000
2.50861941,46.5739,414337834457532480.00000
2.44661779,12.7621,3606803487948.28809
2.50443390,2.7981,114549633.09846
2.48017236,13.6840,6596571331613.96875
2.44537012,47.6121,504114905366625216.00000
2.44934967,2.0447,23069776.12788
2.48689629,0.7230,920129.84875
2.44273594,45.8274,350819336360848512.00000
2.47692820,33.0546,16558961625372536.00000
2.46797995,29.4754,5736661654391969.00000
