# Polynomial: y = 9.6771x^0 + 8.0615x^1 + 5.3269x^2 + 4.5955x^3 + 6.4079x^4 + 7.1289x^5 + 2.1471x^6 + 9.1073x^7 + 0.0474x^8 + 2.5877x^9 + 7.3773x^10
x_base,nonce,f(x_base+nonce)
2.46731462,3.5290,472061326.34706
2.43179548,1.5651,8519030.03662
2.47639478,3.2284,287867595.21848
2.44002018,1.6863,11664969.44912
2.48272341,3.3530,360560992.08185
2.43127374,2.1245,31017038.83618
2.43668569,0.3381,239252.76676
2.47854097,2.5093,76033012.13969
2.47620770,3.7966,738568770.39859
2.41792842,0.1971,134846.83181
2.47517445,1.8533,18704203.31665
2.47886552,1.9804,25100169.58645
2.42221555,1.8990,18396686.44317
2.44607821,2.7459,113128898.48717
2.47800984,1.7535,14954692.52150
2.47418702,3.9564,945262033.89953
2.44146552,2.5150,71427165.68649
2.47033494,2.6938,107258929.23210
2.47991046,1.5725,9760159.47564
2.44539786,3.3657,345743068.16729
2.48598149,3.0598,217472632.71771
2.44393535,1.4220,6135183.50822
2.48097246,0.8270,1327043.27395
2.48244735,2.0841,31749980.65756
2.49824583,0.7332,1055335.99970
2.48664242,2.1082,33749810.57322
2.45127158,2.6714,99025044.81848
2.49785552,0.3906,353269.96853
2.51350503,1.4230,7331999.72429
2.44038514,3.5249,448364687.38327
2.46215181,0.2149,169094.87699
2.45966444,2.8180,133053462.20623
2.47254146,1.1777,3487251.87285
2.49262420,1.9940,26664422.12869
2.43691470,1.3792,5399555.60168
2.44708882,0.8223,1183038.97867
2.49334646,0.8051,1290091.31952
2.47738231,2.3130,50971917.61810
2.51021139,3.2924,340765004.40998
2.48018992,0.0964,116911.53363
2.48050726,1.2372,4175409.65228
2.49201745,1.1272,3206608.79841
2.50554591,0.4385,425237.19990
2.49148711,0.7811,1194415.75300
2.50704563,0.9818,2236449.72314
2.46194066,1.2685,4318245.15641
2.48150938,0.2164,182270.67636
2.50068917,0.5138,535362.86204
2.44582503,3.7756,680637203.86608
2.45322289,3.2399,282077236.27562
2.42402566,3.7171,598261248.42538
2.46833779,0.1383,130731.83745
2.47804028,2.3092,50642009.35753
