# Polynomial: y = 2.6544x^0 + 9.1357x^1 + 9.1033x^2 + 2.2539x^3 + 1.1731x^4 + 4.2500x^5 + 6.5231x^6 + 5.6631x^7 + 0.4982x^8 + 10.0000x^9 + 0.6120x^10
x_base,nonce,f(x_base+nonce)
2.50206552,4.3797,499383028.55278
2.48850304,1.6642,4810096.40113
2.45263865,3.1215,71305999.71925
2.48857878,3.7979,216200359.15051
2.45338557,1.5014,3084445.26692
2.45088009,4.3785,465252235.18782
2.43091786,0.1575,68465.90888
2.46276190,2.9882,58052300.11845
2.42694040,2.5633,25794911.17577
2.45744077,2.4872,23712317.81859
2.47374169,0.6243,339755.34587
2.49465794,0.1036,70803.35052
2.44293991,2.9412,51826429.16880
2.50196170,1.4771,3260906.24309
2.48929469,1.2476,1843937.29369
2.43085206,2.9994,56054790.97201
2.45345016,1.9815,8762396.83541
2.48975683,4.5761,637830525.06319
2.49021168,3.9035,252784727.32252
2.48287666,2.0162,9990263.48550
2.46625212,2.1947,13802038.05756
2.42561302,1.6071,3683319.71469
2.50312947,2.6828,36715817.13648
2.50798326,3.9042,259617823.22232
2.49982742,3.4784,135908112.75083
2.44411300,3.9053,237048935.29247
2.49327008,2.7984,44196563.44499
2.46106937,1.0514,1052568.48231
2.48443966,0.3415,149309.01487
2.42805912,3.5001,125762254.25820
2.42381691,1.8279,5962273.20177
2.44215201,0.9637,796811.91384
2.46162349,0.2573,105894.77396
2.50629469,4.5723,648572950.60318
2.43854469,2.1368,11649473.89683
2.44831820,3.8439,218031208.88018
2.44338603,4.7599,762609681.96043
2.48369456,4.4805,557641400.76938
2.46914439,1.1130,1257161.25372
2.48150570,2.2486,15793627.30597
2.47583229,4.4499,529740697.32603
2.45936349,3.9936,275292223.52815
2.49038539,4.5418,610196792.82165
2.48399434,1.9626,8974769.69423
2.46060554,0.0720,56470.54171
2.44233986,3.0715,64513255.57163
2.45061690,1.4158,2511962.12701
2.45594526,4.9570,995307125.62323
2.48707612,2.6028,30924917.00333
2.45637727,3.3395,102136946.55892
2.46634034,4.4283,508107160.33753
2.45497398,4.6915,708598288.37213
2.44516962,2.1859,13013325.07931
2.44600475,4.2394,381939714.25453
2.50230567,0.2003,100380.97446
2.50008426,0.8052,608130.95464
2.48380118,3.8853,243930928.51161
2.48218928,3.3092,101410286.92663
2.51453659,1.4743,3334472.62390
2.46733888,2.5139,25371291.80852
2.47408794,0.4458,199916.18209
2.45369536,4.9193,946599868.02419
2.42904662,4.2594,383551576.02833
2.47399835,1.3556,2302966.04038
2.48028293,2.6369,32481645.47635
2.46017755,4.8741,901442753.71461
2.46099280,3.7819,202739558.59313
2.45402652,0.5974,296563.81255
2.45232126,4.2004,364999665.98416
2.50571894,1.7472,5977659.54553
2.47698330,2.0981,11643390.08410
2.43211079,1.6931,4527739.14271
2.46522600,4.8057,831702208.51994
2.48117823,4.7156,756241206.42628
2.47646236,0.7394,475099.01356
2.43277893,1.0709,1028999.44804
2.45183895,0.9784,849808.62670
2.48526346,3.2656,95055206.78118
2.46586747,1.2203,1629103.26011
2.44997181,3.4956,129211124.58195
2.46305151,3.6785,174296817.41369
2.47277043,4.0887,321205702.58241
2.44504270,1.0113,910012.98080
2.49811009,1.9302,8643315.22635
2.47994395,1.1955,1586667.26966
2.44664378,1.1376,1263843.10010
2.46981403,4.9706,1030086998.90009
2.44849409,0.7360,435020.87621
2.49024512,0.8195,615564.70159
2.47603724,1.6021,4078538.03813
2.51433945,3.4835,140077845.76747
2.46817197,1.1485,1371171.99814
2.44620717,0.2048,84599.25928
2.43961769,2.4469,21276419.51373
2.49238192,1.1517,1468176.91820
2.48473678,0.4255,194089.08592
2.48358371,2.2200,15001305.55056
2.46906094,2.7142,36542671.76442
2.43563915,1.9133,7327842.33546
2.45555231,3.1951,80843285.52669
2.48118026,4.4374,524692644.91268
2.46843560,4.6001,640076333.57115
2.45013136,3.2581,88756725.61161
2.47982793,3.8408,227299768.47165
2.44457184,4.8363,842320796.75489
2.43399277,2.9539,52159560.28852
2.47470968,2.8466,46524728.57267
2.47182297,3.9025,245785952.47149
2.47288640,4.4022,494910219.07938
2.47829953,0.1691,83584.09500
2.45321542,1.7677,5579896.21797
2.44132717,4.3287,429117435.50665
2.46893748,4.9155,960327212.40271
2.47629025,1.6922,4979264.89209
2.43587301,3.0082,57380894.27566
2.46215362,1.6052,3981428.85374
2.50461356,3.5259,147279534.83862
2.42632049,1.0977,1084273.81417
2.43992125,2.2171,13695902.17463
2.46325951,1.3342,2133403.54942
2.43539786,0.5007,210056.91185
2.43301665,0.9494,748691.36568
2.46130258,0.2562,105404.07304
2.47581284,3.2494,91219357.15443
2.47273089,3.5044,135678292.61152
2.47864607,4.1626,359213527.15380
2.47134256,0.8888,705384.27389
2.45879435,1.5147,3219658.35738
2.45156259,0.8798,652754.24167
