# Polynomial: y = 8.4041x^0 + 0.7977x^1 + 6.6397x^2 + 8.9006x^3 + 10.0000x^4 + 0.0773x^5 + 10.0000x^6 + 1.6829x^7 + 7.9094x^8 + 3.7146x^9 + 1.2832x^10
x_base,nonce,f(x_base+nonce)
2.46605205,0.8043,462546.64512
2.44903934,0.6792,309890.56547
2.45175522,0.4228,145429.52392
2.45264019,0.4666,166845.17475
2.46826448,0.2692,94294.94047
2.43599332,0.7014,318142.25140
2.44525957,0.0402,40428.53868
2.50688987,0.1519,72918.05381
2.50576215,0.2105,88037.91048
2.45706213,0.1181,55086.99860
2.45424098,0.7542,389238.30125
2.43820742,0.2294,75073.57877
2.50205977,0.8713,612475.36641
2.45527636,0.8015,445483.24831
2.42569182,0.2462,76141.58543
2.46433441,0.2748,94804.41964
2.44680664,0.4551,158221.45477
2.44182774,0.2085,70902.18321
2.43914784,0.5105,183004.10649
2.49373081,0.0701,53002.12198
2.44998092,0.4216,144096.35987
2.51502524,0.7793,494123.64480
2.49445157,0.5068,213685.78822
2.47024835,0.9197,640344.29689
2.43166293,0.4558,151345.09235
2.50203241,0.7241,409034.64819
2.46905355,0.5465,222973.40169
2.47582793,0.5273,214884.05011
2.48573146,0.2297,87800.58814
2.47715012,0.5758,249004.64952
2.45311933,0.9087,593737.38178
2.48148384,0.6971,357779.87754
2.48746083,0.7396,410098.16627
2.47550620,0.4969,196007.95345
2.45772552,0.1237,56270.98223
2.45130578,0.2837,93549.31668
2.45459086,0.8946,573826.28061
2.46398331,0.2833,97326.42859
2.46733814,0.4051,144479.45341
2.51172989,0.5474,253560.89751
2.46461266,0.6226,275228.16927
2.46690608,0.4135,148084.58780
2.46672979,0.3423,118495.10929
2.48763808,0.5737,255207.11122
2.44952568,0.7474,376821.50034
2.41759543,0.4300,133742.05428
2.51461290,0.2690,109323.92039
2.44572998,0.1076,51134.05320
2.47780505,0.9917,790556.39886
2.48796777,0.7936,477085.87208
2.48184563,0.8589,560848.83395
2.47918045,0.5189,211674.37845
2.44706081,0.2069,71761.40774
2.51636887,0.4431,188517.04370
2.47871867,0.7205,379265.13228
2.47528815,0.9615,725314.68110
2.47791256,0.8657,565224.35561
2.44674073,0.4209,142347.24827
2.47252427,0.4891,189746.82944
2.46987846,0.8370,511422.16399
2.48889649,0.9404,711076.08986
2.47350009,0.4598,174149.35875
