# Polynomial: y = 9.0573x^0 + 2.4054x^1 + 0.2956x^2 + 10.0000x^3 + 9.3448x^4 + 0.7243x^5 + 10.0000x^6 + 3.4578x^7 + 10.0000x^8 + 2.6886x^9 + 6.0811x^10
x_base,nonce,f(x_base+nonce)
2.45809721,23.2496,781801279110101.87500
2.48653399,34.5562,29969845821215820.00000
2.45070531,18.3934,96508853326316.25000
2.45547993,28.5146,5015380979799711.00000
2.45655933,41.4782,164733689073455584.00000
2.48408707,41.8741,181296523089519552.00000
2.42307386,43.2471,242568615214791936.00000
2.47014071,32.4719,16730499333877094.00000
2.48684272,30.9632,10821516588525418.00000
2.47701491,32.2577,15765327678958236.00000
2.46849158,46.8101,518486725315982336.00000
2.51036446,0.6452,799180.97621
2.50794620,6.6706,27577882871.83265
2.44037258,11.3029,1521926950001.26245
2.47865328,16.5134,38165122178947.62500
2.46823917,19.0350,131643127316359.48438
2.47507573,12.2972,3122612357775.23047
2.45750066,20.5865,262515056630216.78125
2.50217357,9.8326,519100908274.03259
2.44618468,34.5865,29888754956185068.00000
2.45256254,30.3026,8775389077833277.00000
2.44372579,11.6710,1984565903345.55347
2.46254133,6.2321,16121556011.07225
2.44060612,49.2941,842876742213024384.00000
2.48630081,16.3486,35131462004695.51562
2.49077899,25.2454,1668176644275115.75000
2.42897893,29.4963,6792052518762300.00000
2.44603804,11.5172,1782473694025.90942
2.44611024,7.2672,48361138309.41545
2.46311921,37.6705,66721521944675888.00000
2.43831776,46.6647,500325363179654144.00000
2.48941375,7.1923,46822753655.82929
2.46610020,9.1652,289541033873.52765
2.48397692,20.3467,239257083957795.03125
2.47460586,16.6267,40410952938691.91406
2.47779051,49.4132,868662611276210432.00000
2.43126604,33.4076,21547864485985568.00000
2.50242708,44.4844,322205972491210624.00000
2.49323337,19.2245,145340851846925.87500
2.46197290,49.4560,873185699257590528.00000
2.47081905,49.3204,852120365286590208.00000
2.42560750,0.2207,150914.01783
2.45519070,44.8384,343846691254859840.00000
2.45140701,3.2796,263070750.45224
2.47953493,38.9938,92617124948454880.00000
2.45236649,31.2144,11542258573666468.00000
2.47342295,30.9169,10630164038003412.00000
2.49245806,3.5173,419705149.61588
2.46063690,12.8073,4337407959332.53711
2.45366460,3.2525,252074359.69549
2.51495053,28.6830,5396173145645853.00000
2.51451117,9.1799,305540611638.65045
2.44676489,40.2070,122581809347763152.00000
2.45948680,36.7227,52505646276870464.00000
2.48228585,41.9848,185791575086811392.00000
2.47058111,38.6468,84977316169976000.00000
2.47356011,43.0131,233006488739735584.00000
2.46296327,48.0171,659550356325284864.00000
2.46919457,8.6950,192669503549.79126
2.47940956,3.3769,325408860.15120
2.43679148,21.1518,331394792351102.93750
2.50234663,5.6908,8950760630.92010
2.45947287,17.5786,65131467296834.26562
2.48907995,7.5945,70103001246.02625
2.46384838,10.3964,786043632566.76538
