# Polynomial: y = 9.9225x^0 + 5.8069x^1 + 7.9126x^2 + 1.8869x^3 + 6.7611x^4 + 0.6516x^5 + 10.0000x^6 + 0.1131x^7 + 4.7894x^8 + 10.0000x^9 + 7.4665x^10
x_base,nonce,f(x_base+nonce)
2.46488733,9.9041,696263484949.87231
2.49471260,7.3362,71963849486.78622
2.47458570,4.6925,3204016549.28781
2.46375701,8.0603,141009023035.53970
2.47348532,9.8389,665371151564.17773
2.43700716,7.7031,97692494966.52486
2.47411605,0.8330,1725005.45254
2.50299153,3.6508,718496973.97679
2.46842007,1.0976,3563707.87624
2.42683366,8.3112,172027632185.43024
2.44301533,6.2380,21106822106.36636
2.50077052,9.7031,609572690577.27368
2.43558711,4.6681,2936286282.69091
2.47208985,6.0023,16648322813.64019
2.48352860,9.1835,390641769276.22961
2.49688329,7.0842,55822476294.46261
2.46392996,5.4836,8850547794.05272
2.49952074,0.4460,568645.42976
2.47725401,2.1967,49001251.68056
2.45219828,2.3085,58603444.55905
2.43398095,6.4005,25084751648.43833
2.47852841,0.9651,2545480.12294
2.49704627,4.0492,1316830830.27159
2.48987171,9.3593,455316308654.27478
2.49493161,2.9417,213860117.78410
2.50425225,4.6197,3019589024.25477
2.47652091,1.4807,9741385.91107
2.45507993,3.3854,430822997.92092
2.48538350,0.3838,442543.01828
2.46214563,6.9227,45515242557.82612
2.47402506,2.3705,69458836.10477
2.43054988,8.5179,208386828728.36511
2.45897257,7.3377,69528255966.36345
2.48998171,6.2045,21431616300.70169
2.48979103,8.7555,271452540246.40695
2.49772879,1.7675,20140806.87819
2.44803177,5.4595,8421945038.33668
2.43620070,7.2823,64243392093.31493
2.44950138,5.0061,4721668809.76904
2.49233630,2.7133,139980467.88809
2.50326958,4.6084,2968849204.16522
2.44437615,4.8697,3911163693.19243
2.47527051,1.7435,18110703.34141
2.47053019,4.4018,2121435689.96283
2.49884487,3.0334,253566399.96026
2.46857953,4.6604,3040580868.53076
2.48897715,0.8353,1812991.16002
2.49020049,3.4125,477886013.92009
2.42454372,5.5613,9279405590.22487
2.46308735,0.4061,442548.68404
2.45573094,3.0045,223101521.10583
2.49589513,6.9418,48107277964.25109
2.46052130,9.9272,706768861328.20874
2.47477385,0.4553,540785.45403
2.44394926,7.2191,60716775133.82856
2.47920511,9.3239,438108567290.20282
2.46645623,1.1113,3678416.96262
2.43165976,9.0329,328551041753.60870
2.43727772,0.1170,146551.10732
2.46424141,7.6155,92100325487.32919
2.47706507,8.4017,195645129122.89371
2.44710731,2.2302,49344349.53175
2.46962708,8.1161,149386309622.56061
2.48197010,5.0166,4996040262.85162
2.46519449,8.9326,310116637524.15771
2.48383483,8.0015,135967529203.88454
2.47122662,4.7695,3542437324.05365
2.48850649,0.8285,1775232.42165
2.43106818,1.9768,27717892.35226
2.45210625,1.2811,5545247.59599
2.50162220,9.0979,368857135615.78046
2.43145022,5.2071,5992270349.29852
2.50411179,8.3507,191430059563.41342
2.43000046,9.9556,705572447890.68921
2.43705076,6.8341,40360227112.17378
2.50079228,4.6258,3030596379.20815
2.46425849,3.1186,277166077.58294
2.43095650,4.4266,2077100398.25231
2.43196651,0.5770,697156.03273
2.46287576,2.2340,51390010.70601
2.44113302,6.1696,19482471563.19228
2.43016595,2.4072,68465702.28160
2.50524684,8.7020,262510239618.88647
2.45765750,9.3959,456985874244.63184
2.47057645,7.8510,116391842101.21342
2.44538890,0.1212,153378.37347
2.48445863,5.7452,12475623894.66818
2.44824579,9.7827,623085484011.89880
2.47741708,6.1612,20112945401.72058
2.47803159,4.9171,4358504225.55080
2.45468622,7.6993,99020652282.49335
2.46982264,6.3534,24771512854.93532
2.45587234,3.5199,539030058.50613
2.43553514,4.9856,4511473708.76765
2.46326169,4.2792,1759253766.47136
2.45369475,5.1858,5999559686.24901
2.48618700,1.8944,26096091.29309
2.47478264,9.8212,656652426401.54785
2.47236662,4.4104,2153266412.04071
2.46205688,1.4965,9773263.40944
2.50207124,5.2881,7269991834.32479
2.48279845,8.6392,243427802518.77112
2.44198283,7.9764,127632019608.00427
2.45305356,6.6442,33486829556.61344
2.48550975,7.3603,73047291388.18648
2.44769448,5.1820,5924313553.00569
2.43228678,5.8454,13211152993.14398
2.45198014,2.1784,44734002.74684
2.47654765,7.9090,123714620822.18050
2.47400741,2.5746,103833282.08090
2.46944295,7.3985,74684117308.33972
2.47845319,9.3284,439486426399.07867
2.51239592,3.2012,347542328.29988
2.50692244,3.0127,247970174.33893
2.45102298,9.9021,687477417764.08984
2.49271856,2.0280,35434830.50654
2.45499792,1.6798,14902969.46271
2.45085501,3.0741,250320693.13020
2.44037360,6.0748,17454428805.70298
2.43596250,6.5738,30443990259.83459
2.46835786,9.9469,722469474643.56067
2.47003545,5.9138,14977003167.05902
2.46118080,8.8243,281196078099.70148
2.47429056,1.7613,18823365.48735
2.47170149,0.6299,931977.85803
2.41874039,5.4719,8246624951.26240
2.49081831,1.6040,13563707.26821
2.50202332,1.7261,18503922.28930
2.46111238,1.6034,12621788.93930
2.43901015,9.8671,662023401836.42139
2.46871658,7.4469,78322385358.08780
2.47189642,2.6072,110110888.69091
2.47282516,1.8476,22817506.56225
2.45736558,5.0800,5256001120.53125
2.44925867,2.2046,46989773.32127
2.45567672,9.1174,360625573279.80450
2.46519394,3.4175,462271997.58905
2.43202725,4.7566,3299865512.57292
2.46854231,8.8645,293132710160.63470
2.44947556,8.6678,242408074162.00412
2.47672905,5.9647,16021494828.44360
2.47799263,7.9014,122992458688.07541
2.45637657,7.4509,77674621890.53731
2.45232446,8.0414,137045850793.37389
2.50654110,7.7485,109191609420.16882
2.46462196,4.8405,3864373024.01218
2.50230260,2.7280,146587930.61262
2.49236365,8.1321,154874679741.14352
2.51084912,3.2977,408328652.58838
2.43878313,1.5215,9814592.41152
2.48198527,4.2131,1641672031.24928
2.47111557,6.1792,20382877969.07662
2.44903835,3.9273,1017591703.35546
2.46668747,3.7668,815003024.84678
2.45231808,4.9802,4579942749.86465
2.48673842,4.4290,2256673380.59126
2.43932109,9.5686,519376479105.76160
2.46766823,2.1170,40619629.12537
2.47660936,1.4174,8335916.92556
2.42344994,2.9174,179784785.59562
2.49044722,1.5229,11164373.80955
2.47448983,1.6976,16258281.01478
2.50765506,9.5996,563476074543.73291
2.46729074,8.8396,286514145683.99756
2.51730479,3.5468,622289698.50642
2.47855831,7.9785,132389143434.45071
2.46790816,7.8014,110700862078.27484
2.45583945,3.2882,366078860.11069
2.46305716,0.3365,350135.16916
2.48659285,3.4472,503095403.93088
2.47430118,4.6236,2912885027.73378
2.46410934,6.8598,42683094369.59377
2.46109070,0.7561,1323726.53762
2.43354467,5.1426,5527955311.94716
2.47857595,4.6167,2902322721.19268
2.48399587,8.3607,189674638093.77112
2.45853789,8.5489,219751045741.19312
2.42897052,2.8468,159507479.14096
2.42571781,5.1037,5201774287.22730
2.50650786,6.5685,32688265906.50837
2.45774849,1.8021,19895654.82989
2.49721965,6.3221,24663744927.69668
2.43185784,7.9346,121487182950.38383
2.49083906,6.5828,32639693947.33754
2.48458847,5.7627,12741221030.07394
2.48424835,2.4888,89640607.58285
2.43476253,4.3085,1761304853.25420
2.46186284,4.8194,3742145192.99118
2.50314778,4.7122,3422340164.73962
2.47022881,8.4759,207950687578.25247
2.44181544,0.3057,292848.20420
2.49816677,5.2486,6881277584.78485
2.51159284,3.1172,300275671.52243
2.44555801,9.3037,418737947409.68665
2.45922258,5.8045,12993375562.99678
2.47571736,9.5193,513881955436.45721
2.46677227,7.4791,80713340842.32263
2.43965956,1.7903,18582019.52054
2.46703209,7.1031,55196201287.88763
2.44966379,0.5638,707188.51358
2.45987639,4.6456,2943557218.37047
2.46926473,1.1517,4129956.67527
2.48352765,9.3744,458654964286.53320
2.43268093,9.8580,653856410035.94214
2.48805264,4.2417,1726990192.77053
2.44604445,6.6486,33392269055.60456
2.50242349,5.2755,7158352536.49202
2.47741830,0.8396,1775293.17584
2.45076410,6.2960,22735680697.36892
2.43743503,1.5213,9777521.32425
2.46000735,1.8586,22724492.08021
2.48412294,8.8012,281157199044.09174
2.45633126,6.4029,25785944172.84746
2.47675361,1.2489,5437841.01449
2.46317086,5.7568,12331806795.17642
2.48794419,0.9041,2201319.79188
2.45142790,1.7379,16921466.88995
2.46413298,5.6273,10559803638.18239
2.44352203,3.8912,954345774.73652
2.46404898,8.3915,191558554326.05151
2.48746681,0.7241,1301683.08576
2.45550434,6.1037,18363996711.92882
2.44478490,5.4816,8621582248.55376
2.46382166,3.9369,1056376667.25728
2.44115307,5.1185,5410790879.66446
2.50183084,8.1273,155548049693.76733
2.43562838,4.3804,1956906616.80476
2.45486308,3.4969,518205262.62893
2.48010279,8.6140,237460282655.41406
2.48461186,3.4879,536158535.48303
2.43181196,0.1676,173005.67190
2.44951099,9.9251,699402183063.07153
2.46471814,5.8753,14223847530.65176
2.47437949,4.0100,1199769622.33757
2.49878017,9.0222,344891629336.29858
2.47344886,1.4131,8182709.87257
2.45211393,1.9666,28387452.00744
2.47118388,9.2522,409707266904.09210
2.47038957,1.7267,17227947.21214
2.47291177,5.9682,16015565650.67721
2.47939992,8.5467,223460737165.93344
2.44448759,6.0584,17207971960.87399
2.42629427,7.0244,48764845170.90626
2.42457465,7.0609,50564189685.51694
2.44967584,2.4937,84562720.52552
2.45862143,9.3161,427799780823.48224
2.47668395,3.2408,349861646.04814
2.47699317,3.5618,597322903.33842
2.47640102,3.6146,649845181.02683
2.48699243,2.5452,100588615.72749
2.49301569,8.0581,144631165592.51184
2.49130038,9.4976,511295614702.04053
2.46367008,4.6582,3010933007.57722
2.50362149,6.5856,33196496190.49740
2.48410031,5.1127,5677921688.10800
2.47497963,4.3238,1908851814.38605
2.44763725,4.6630,2964619799.91170
2.50670847,3.5931,659104292.57131
2.46641398,3.7071,741369093.17779
2.45314057,2.9181,190025236.84501
2.48189919,2.7749,153997229.94855
2.44142593,9.6678,564384140028.57861
2.46409474,7.4466,77939523662.54272
2.48322427,5.2851,7071935929.13144
2.45864506,1.5971,12360506.94307
2.47282808,5.4492,8575072961.97910
2.45691668,6.5481,30286289972.42120
2.49160959,9.4065,474260743932.14490
2.45699770,7.8075,110189898828.38310
2.44657618,7.2631,63670117393.35616
2.50883264,8.7369,271557930848.52200
2.49947671,6.4545,28636139616.64629
2.45526178,5.0801,5242281646.58000
