# Polynomial: y = 3.0676x^0 + 7.8947x^1 + 9.0637x^2 + 7.9440x^3 + 2.2844x^4 + 9.0450x^5 + 10.0000x^6 + 10.0000x^7 + 9.7047x^8 + 4.7760x^9 + 10.0000x^10
x_base,nonce,f(x_base+nonce)
2.42765270,2.5414,105134440.73476
2.49801225,1.4287,10514314.31716
2.47572623,1.3566,8297984.10610
2.47283780,0.8997,2404577.36395
2.43575209,1.1059,3859452.43722
2.43487938,0.8201,1707735.13432
2.51596046,1.3245,8470853.11760
2.46283445,1.2829,6645244.57825
2.44873009,2.2643,62567449.85666
2.43042704,2.8274,183155238.86344
2.45494768,0.2409,281580.23536
2.43277815,1.2261,5291795.15162
2.44252011,0.5947,877848.04543
2.48125957,1.1187,4521001.30627
2.49597538,2.4868,108020375.88577
2.44056429,0.2557,281993.17659
2.47523367,2.5656,121036782.71267
2.51210195,0.9435,3041936.61307
2.43755532,0.2920,316819.63621
2.51071455,1.0986,4636181.46953
2.49226734,0.8280,2068074.13084
2.43895342,0.1486,191032.36891
2.49257844,1.6604,18152305.07279
2.45453376,0.4456,564300.10525
2.43595716,2.6332,127885784.20397
2.44455809,0.3791,437336.35415
2.46697219,0.5390,795033.32281
2.50211913,0.7293,1592331.37994
2.48823404,1.5636,14272171.51309
2.47012883,2.7705,177348303.49383
2.51359641,1.4656,11965557.19963
2.44247447,1.8787,26749945.29960
2.45799125,2.1797,53426860.09069
2.44111171,1.1191,4059862.74335
2.44853260,0.5869,872908.34167
2.47933125,2.1101,48223077.56390
2.49899288,0.6274,1158823.60302
2.46098665,0.2311,277877.03163
2.46123209,2.1480,50300172.85925
2.44486111,1.8689,26304783.79374
2.47707263,0.5303,798588.00848
2.46096918,1.9593,33389105.92201
2.51067984,0.2732,382082.62132
2.49681690,1.1463,5074772.12272
2.47416660,2.6430,140296535.43717
2.49372467,1.8667,29222059.37805
2.50961613,1.8821,31338427.96459
2.45714426,0.2608,304254.23903
2.46615058,0.8042,1787044.23945
2.48955716,2.2108,60937626.25682
2.50943868,0.2348,333381.80529
2.42332633,0.9364,2317820.63556
2.50789110,0.6964,1468209.87802
2.47408911,0.2686,331597.71216
2.42483099,0.7353,1284743.49764
2.43586780,0.9821,2736371.70056
2.49461154,1.7158,20756615.16765
2.43560275,0.5655,782784.44802
2.44942318,0.8771,2105972.23501
2.50815093,2.2483,68453936.30766
2.49390734,0.0685,174215.12838
2.48174021,0.0755,170930.32504
2.44753273,1.4596,10014965.49148
2.43078753,1.3594,7452340.61916
2.44614144,0.3675,422781.14355
2.45525318,1.2600,6138333.29709
2.43743027,1.1278,4115643.34898
2.44533703,1.3232,7048823.65868
2.44114282,0.2069,237673.90147
2.43404726,1.3471,7281383.04125
2.48128118,1.6972,19269961.07295
2.48401733,0.3667,478950.89026
2.50514673,2.2090,62712923.49342
2.46331924,1.8945,29051793.99328
2.45825998,1.4944,11210655.76398
2.48160925,2.6760,151582109.89025
2.45794129,0.7788,1617766.25457
2.45810565,1.9022,29214261.83115
2.49264435,1.8976,31235870.62622
2.47174719,2.0514,41820167.46458
2.46193008,1.2483,6058231.62041
2.49175780,2.8124,199660864.50016
2.47304105,1.4635,10773354.69844
2.50567776,1.0444,3949300.29208
2.48364754,2.4564,99261933.62891
2.49580328,1.8016,25346058.62760
2.45376239,0.0696,150747.71152
2.47181088,1.0745,3908901.11254
2.43935282,1.3359,7171829.16078
2.49140900,1.7768,23712955.21413
2.47430618,0.9365,2681466.57498
2.47981529,1.2397,6207047.75284
2.50944761,0.6153,1152978.53249
2.49412363,1.3689,8967503.44753
2.45545376,0.0099,121143.50803
