# Polynomial: y = 7.7663x^0 + 5.9116x^1 + 9.7444x^2 + 9.8703x^3 + 10.0000x^4 + 5.3106x^5 + 4.2195x^6 + 0.1911x^7 + 3.7085x^8 + 1.0638x^9 + 2.2587x^10
x_base,nonce,f(x_base+nonce)
2.46956235,0.5663,206631.74160
2.45128846,1.0973,918294.81525
2.43924597,0.2553,67226.52501
2.48301752,1.5531,3185458.35260
2.46995281,0.8354,464630.94712
2.44295248,1.3309,1662256.14065
2.46725685,1.4071,2143230.00856
2.45578048,0.0493,34184.38118
2.47737724,1.4188,2262952.16464
2.46351061,1.0839,915366.53196
2.48313404,1.0059,780382.63506
2.45305970,1.3852,1957675.79992
2.47043747,1.7500,4914668.66838
2.43422687,1.1910,1128054.18342
2.46313304,1.3981,2074007.60301
2.50131102,0.1752,63143.58331
2.46227240,1.4572,2397399.74940
2.44198330,1.3697,1830471.20053
2.50072462,1.6715,4395416.61198
2.45181800,0.4830,149974.69830
2.47363598,1.6129,3593211.82507
2.51643894,0.4696,176640.21118
2.42406673,0.4812,136306.80738
2.46500943,1.5177,2799500.23544
2.48532960,1.0160,807216.29940
2.42215137,1.7250,4145430.24453
2.43128841,0.9364,555639.38318
2.45824635,0.2771,77364.29036
2.44839151,1.6943,4102333.18663
2.46039699,1.7363,4652446.79172
2.44913226,1.1172,963444.60334
2.43701810,0.8991,507708.89924
2.50749501,1.5503,3355354.97190
2.42788043,1.0116,680215.74523
2.47820048,1.0314,825732.78779
2.47460595,1.2045,1300463.96657
2.47800484,0.9009,573629.51634
2.45564856,0.2516,70244.93307
2.45816266,1.9702,7848078.18099
2.45843077,1.1560,1096100.28744
2.48079133,0.4958,171420.08052
2.48116708,1.8990,7054568.21248
2.47362129,0.1882,59986.23836
2.46778274,0.5795,214125.65121
2.46353834,1.3037,1634323.85218
2.47563155,1.8405,6112300.64241
2.48859439,1.2256,1425189.20180
2.45824518,1.6151,3482219.95997
2.44045212,0.1906,53833.86554
2.44308191,0.9289,562464.58861
2.49190775,0.4697,163427.44843
2.49017336,1.5532,3241440.82630
2.43830692,1.2528,1341966.34764
2.46535111,0.2137,63704.63357
2.48221409,1.4148,2267661.60820
2.41822987,0.6118,202896.98010
2.48642166,0.1990,65131.76902
2.46229159,0.8717,504619.04329
2.43346272,1.0531,775087.59513
2.46075040,1.0135,749188.00547
2.45595994,0.5764,204381.61117
2.48323271,0.2558,78345.49561
2.47362632,0.1914,60662.58595
2.48162636,1.9141,7302447.30881
2.49693996,0.4131,138434.95648
2.47117306,0.0067,30916.26697
2.48327986,0.3899,122754.38199
2.50904655,0.8320,514935.91897
2.44884883,1.7608,4793895.45118
2.47584174,0.0505,36954.66787
2.47447439,0.7786,398951.04838
2.48570963,1.9496,7968861.74642
2.44773490,1.1486,1044370.39398
2.47995704,1.9910,8615429.42555
2.42360064,1.8615,5697886.57391
2.46144499,0.5826,211976.45714
2.46323883,0.6942,300124.30275
2.48029695,0.3685,113287.03583
2.50011519,1.6191,3882066.60866
2.46801010,0.9312,607542.46731
2.49549089,0.4967,180116.42857
2.47613509,1.5471,3088209.58996
2.47199367,0.5278,184498.09752
2.46595108,1.6859,4191286.71181
2.46516843,1.5647,3137944.44558
2.47921356,0.0223,33738.66128
2.48687642,0.4819,167208.23481
