# Polynomial: y = 6.1541x^0 + 10.0000x^1 + 9.0673x^2 + 5.3831x^3 + 5.4707x^4 + 9.7859x^5 + 1.9155x^6 + 10.0000x^7 + 8.4940x^8 + 4.5959x^9 + 8.1588x^10
x_base,nonce,f(x_base+nonce)
2.47673114,5.9973,16872521102.51073
2.47655295,3.6013,632294973.87244
2.44364191,3.6313,629317746.87964
2.42985583,2.4929,79680568.87773
2.46229893,3.0817,255841696.01351
2.45355864,6.5288,30053366215.68915
2.47295763,13.1530,7368737363435.82617
2.48996113,10.9389,1631088308449.18530
2.45202947,19.9589,267873627195573.90625
2.48575628,8.7720,282549752725.58740
2.50293485,4.9756,4897761660.29002
2.48652374,10.7810,1446312435443.02686
2.45087783,7.7113,102221532626.61453
2.47392463,0.0142,111134.15897
2.42600285,13.9894,12037373926294.49219
2.46603045,2.2949,57436006.94156
2.43144097,16.0860,39977013107269.17188
2.46864499,17.4790,83908560355526.87500
2.48152346,17.2835,76558868420786.20312
2.46980771,5.0707,5314252366.98043
2.42681243,4.5376,2422632594.07234
2.47433222,4.5082,2485617100.54582
2.46556060,6.8458,42932993179.24205
2.48772220,12.8377,6073299608534.00195
2.43962394,18.0107,107532830544923.04688
2.46211428,7.9796,133823376962.21080
2.43708679,5.2970,6828687346.35384
2.43122553,4.0673,1223085375.53726
2.50910684,15.5797,31657000416259.55469
2.44839296,2.2185,47250412.10374
2.46710941,14.5831,17564987205724.28906
2.46584388,16.8624,61273576128128.46875
2.48496910,8.9591,332598761852.91119
2.45708371,18.9254,167693728287248.50000
2.45066793,11.5136,2406558458678.54785
2.45970460,13.6395,9917756209686.89062
2.49991484,18.2677,125369908263715.98438
2.43693605,9.5260,516767932084.27820
2.50873738,9.1835,411627328785.77332
2.46347184,14.8783,20796839403799.31250
2.42556753,15.2460,25089964105854.55469
2.43271403,7.9098,121723508321.74240
2.42602628,14.1791,13496879934728.30469
2.43184148,16.3182,45272022162933.10156
2.47938527,3.7074,753250496.57415
2.44668806,15.6624,32012414163612.28906
2.45671998,15.8457,35585169262027.00000
2.49347573,3.8676,990569630.39238
2.44249652,4.0081,1136954370.16898
2.46006541,4.3857,2044503858.67377
2.48069997,15.7315,33875540890001.54297
2.46858542,15.2611,25924218859303.21094
2.44705494,4.0855,1287758532.61951
2.46869519,0.1551,183179.55258
2.48831069,4.2566,1765821294.53979
2.45166410,6.2036,20808003543.14476
2.45332166,19.1614,186762646368011.81250
2.44711100,4.9867,4615707710.15868
2.42305836,10.9686,1586692053878.74878
2.48270768,9.0686,364896657362.76672
2.47461541,13.4141,8699625233188.30078
2.43367417,9.4790,495588627876.82068
2.44944956,8.1411,154014528832.46579
2.43809417,9.2778,419979190663.00940
2.42554656,4.0103,1111569817.36264
2.47709616,3.6456,679789334.19393
2.46655835,14.0097,12489239631628.22266
2.46639232,0.1247,162738.56082
2.45914700,11.7907,2943619138626.74316
2.45284749,3.4429,468605161.72726
2.45731720,9.8125,664726859148.09790
2.48629115,4.6923,3267807841.24536
2.44380426,12.8523,5958622670016.06348
2.48696182,2.3280,64145456.36539
2.45541966,13.0867,6984442727711.87207
2.46110609,8.2790,177025939149.27570
2.47261280,2.9810,217672836.18868
2.46100570,2.7690,144287536.15534
2.45615571,11.1447,1851228042788.71826
2.43005010,18.6907,148317530875289.06250
2.48975618,1.2799,5903131.87180
2.45158810,5.6210,10434087221.57838
2.50589811,9.4053,494978634500.53351
2.46698962,16.2998,45676594430594.21094
2.48436349,18.1667,118530032760679.15625
2.51557710,9.8451,715315806260.40601
2.47030242,1.9739,29300310.72219
2.44018687,4.4422,2155108003.78899
2.51223760,7.0885,58159735006.16518
2.45807625,15.4091,27998100134107.95312
2.48568229,15.5795,31247478061188.71094
2.48711840,0.2648,287621.92657
2.45859216,14.7158,18881672101022.01172
2.46091694,8.3827,194718006791.07886
2.47550544,6.7144,37691914308.67989
